request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
558,BasicRequest,1,18900,18900,955;-1;-1,4994;-1;-1,,,,,145.340349856,1299.4589999999998,0:t_wait:142.52326413500123;t_drive:175.3403498560001;fare:129,,,0,1,19042.523264134998,19217.863613990998,129,0
569,BasicRequest,1,19140,19140,5311;-1;-1,4994;-1;-1,,,,,590.0701397789999,8176.257,0:t_wait:586.6636227939998;t_drive:620.0701397789999;fare:817,,,0,0,19726.663622793996,20421.497524118007,817,0
579,BasicRequest,1,19560,19560,1558;-1;-1,4994;-1;-1,,,,,309.537322627,3988.6580000000004,0:t_wait:521.9602014909942;t_drive:339.5373226269985;fare:398,,,0,0,20081.960201491,20421.497524118007,398,0
603,BasicRequest,1,20100,20100,10159;-1;-1,4994;-1;-1,,,,,177.972089423,2100.675,0:t_wait:180.35467423500086;t_drive:207.9720894230013;fare:210,,,0,1,20280.354674235,20488.326763658002,210,0
740,BasicRequest,1,21900,21900,185;-1;-1,4994;-1;-1,,,,,791.5195872039999,10781.193,0:,,,,,,,,0
745,BasicRequest,1,21900,21900,7899;-1;-1,4994;-1;-1,,,,,756.5876817139999,10313.285,0:,,,,,,,,0
800,BasicRequest,1,22140,22140,3160;-1;-1,4994;-1;-1,,,,,458.60750811,5621.952000000001,0:,,,,,,,,0
819,BasicRequest,1,22200,22200,4934;-1;-1,4994;-1;-1,,,,,536.321471534,7526.905000000002,0:,,,,,,,,0
893,BasicRequest,1,22500,22500,1521;-1;-1,4994;-1;-1,,,,,556.7578255649998,7012.42,0:,,,,,,,,0
690,BasicRequest,1,21720,21720,9377;-1;-1,4994;-1;-1,,,,,388.30906989000005,4758.729,0:t_wait:388.9273590800003;t_drive:418.3090698900014;fare:475,,,0.0,2.0,22108.92735908,22527.236428969998,475.0,0
901,BasicRequest,1,22560,22560,8698;-1;-1,4994;-1;-1,,,,,633.4836516040002,8692.942,0:,,,,,,,,0
922,BasicRequest,1,22620,22620,6512;-1;-1,4994;-1;-1,,,,,406.10437875,5373.1269999999995,0:,,,,,,,,0
964,BasicRequest,1,22740,22740,6192;-1;-1,4994;-1;-1,,,,,916.160641316,14539.535999999998,0:,,,,,,,,0
665,BasicRequest,1,21660,21660,4307;-1;-1,4994;-1;-1,,,,,545.4365176459999,8445.253,0:t_wait:550.4544616589992;t_drive:575.4365176460014;fare:844,,,0.0,1.0,22210.454461659,22785.890979305004,844.0,0
719,BasicRequest,1,21840,21840,4931;-1;-1,4994;-1;-1,,,,,362.985982854,5006.676000000001,0:t_wait:369.25142662600047;t_drive:392.9859828539993;fare:500,,,0.0,4.0,22209.251426626,22740.204313073,500.0,0
835,BasicRequest,1,22320,22320,10159;-1;-1,4994;-1;-1,,,,,177.972089423,2100.675,0:t_wait:212.23222365000402;t_drive:207.9720894230013;fare:210,,,0.0,4.0,22532.23222365,22740.204313073,210.0,0
978,BasicRequest,1,22800,22800,2346;-1;-1,4994;-1;-1,,,,,563.242451618,7444.0560000000005,0:,,,,,,,,0
983,BasicRequest,1,22800,22800,11447;-1;-1,4994;-1;-1,,,,,605.0359221169999,7601.697,0:,,,,,,,,0
658,BasicRequest,1,21600,21600,3562;-1;-1,4994;-1;-1,,,,,427.566573906,4882.697999999999,0:t_wait:419.0530302900006;t_drive:457.56657390599867;fare:488,,,0,0,22390.25156300799,22847.818136913993,488,0
675,BasicRequest,1,21660,21660,887;-1;-1,4994;-1;-1,,,,,536.3464689709999,6769.236999999999,0:t_wait:466.263931133999;t_drive:721.5542057799976;fare:676,,,0,0,22126.263931133995,22847.818136913993,676,0
1005,BasicRequest,1,22920,22920,7547;-1;-1,4994;-1;-1,,,,,579.9414442069999,7274.343000000001,0:,,,,,,,,0
1020,BasicRequest,1,22980,22980,9040;-1;-1,4994;-1;-1,,,,,918.8411686679999,13360.533999999998,0:,,,,,,,,0
750,BasicRequest,1,21960,21960,4251;-1;-1,4994;-1;-1,,,,,320.161641139,3865.245,0:t_wait:992.8844036640003;t_drive:350.1616411389987;fare:386,,,0.0,4.0,23090.851307257013,23441.012948396015,386.0,0
1159,BasicRequest,1,23460,23460,5311;-1;-1,4994;-1;-1,,,,,590.0701397789999,8176.257,0:,,,,,,,,0
1162,BasicRequest,1,23520,23520,3891;-1;-1,4994;-1;-1,,,,,753.5363403090001,9824.444000000001,0:,,,,,,,,0
1168,BasicRequest,1,23520,23520,5255;-1;-1,4994;-1;-1,,,,,589.3628707380001,7919.275,0:,,,,,,,,0
717,BasicRequest,1,21840,21840,677;-1;-1,4994;-1;-1,,,,,708.621600842,9857.153000000002,0:t_wait:718.2827724529998;t_drive:738.6216008420015;fare:985,,,0.0,3.0,22558.282772452996,23549.917680707,985.0,0
802,BasicRequest,1,22140,22140,1608;-1;-1,4994;-1;-1,,,,,405.70461706500004,5036.722,0:t_wait:877.9025422879968;t_drive:435.7046170649992;fare:503,,,0.0,3.0,23017.902542288,23549.917680707,503.0,0
931,BasicRequest,1,22620,22620,9931;-1;-1,4994;-1;-1,,,,,330.77657875600005,3687.67,0:t_wait:569.1411019509978;t_drive:360.77657875599834;fare:368,,,0.0,3.0,23189.141101951,23549.917680707,368.0,0
1176,BasicRequest,1,23580,23580,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:,,,,,,,,0
749,BasicRequest,1,21960,21960,10301;-1;-1,4994;-1;-1,,,,,474.28081276,5076.334999999999,0:t_wait:1067.506826623001;t_drive:504.2808127600001;fare:507,,,0.0,2.0,23027.50682662299,23589.060906157996,507.0,0
1087,BasicRequest,1,23220,23220,5106;-1;-1,4994;-1;-1,,,,,130.589544566,1167.5749999999998,0:t_wait:208.47136159198635;t_drive:160.58954456599895;fare:116,,,0.0,2.0,23428.471361591997,23589.060906157996,116.0,0
1193,BasicRequest,1,23640,23640,2346;-1;-1,4994;-1;-1,,,,,563.242451618,7444.0560000000005,0:,,,,,,,,0
1206,BasicRequest,1,23700,23700,677;-1;-1,4994;-1;-1,,,,,708.621600842,9857.153000000002,0:,,,,,,,,0
1208,BasicRequest,1,23700,23700,3146;-1;-1,4994;-1;-1,,,,,725.2766708209999,11245.378,0:,,,,,,,,0
787,BasicRequest,1,22140,22140,5410;-1;-1,4994;-1;-1,,,,,372.11026444000004,4570.096,0:t_wait:1046.6690416609963;t_drive:402.11026444000163;fare:457,,,0,1,23186.66904166101,23725.119039197005,457,0
890,BasicRequest,1,22500,22500,7173;-1;-1,4994;-1;-1,,,,,340.690161408,4314.049999999999,0:t_wait:854.4288777890033;t_drive:370.6901614080016;fare:431,,,0,1,23354.428877789007,23725.119039197005,431,0
1183,BasicRequest,1,23580,23580,5106;-1;-1,4994;-1;-1,,,,,130.589544566,1167.5749999999998,0:t_wait:130.24762881399874;t_drive:160.58954456599895;fare:116,,,0.0,3.0,23710.247628813995,23870.837173379994,116.0,0
1246,BasicRequest,1,23880,23880,11447;-1;-1,4994;-1;-1,,,,,605.0359221169999,7601.697,0:,,,,,,,,0
1259,BasicRequest,1,23940,23940,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:,,,,,,,,0
877,BasicRequest,1,22440,22440,8313;-1;-1,4994;-1;-1,,,,,388.72406845800003,5051.246000000001,0:t_wait:833.1209748479887;t_drive:418.72406845799924;fare:505,,,0,0,23546.199283024,23964.923351482004,505,0
896,BasicRequest,1,22500,22500,5238;-1;-1,4994;-1;-1,,,,,458.67610591899995,5755.098,0:t_wait:844.2759971709893;t_drive:620.6473543110005;fare:575,,,0,0,23344.275997170997,23964.923351482004,575,0
1316,BasicRequest,1,24120,24120,8245;-1;-1,4994;-1;-1,,,,,634.0162427889999,9307.121000000003,0:,,,,,,,,0
1111,BasicRequest,1,23280,23280,10159;-1;-1,4994;-1;-1,,,,,177.972089423,2100.675,0:t_wait:655.473713432013;t_drive:207.9720894230013;fare:210,,,0,1,23935.473713432006,24143.445802855007,210,0
944,BasicRequest,1,22680,22680,1973;-1;-1,4994;-1;-1,,,,,403.42508942300003,5422.982,0:t_wait:1192.8917467360043;t_drive:433.425089422999;fare:542,,,0,4,23872.89174673603,24306.316836159036,542,0
957,BasicRequest,1,22740,22740,1973;-1;-1,4994;-1;-1,,,,,403.42508942300003,5422.982,0:t_wait:1132.8917467360006;t_drive:433.425089422999;fare:542,,,0,4,23872.89174673603,24306.316836159036,542,0
1059,BasicRequest,1,23100,23100,1973;-1;-1,4994;-1;-1,,,,,403.42508942300003,5422.982,0:t_wait:772.8917467360116;t_drive:433.425089422999;fare:542,,,0,4,23872.89174673603,24306.316836159036,542,0
1382,BasicRequest,1,24420,24420,392;-1;-1,4994;-1;-1,,,,,656.4570746009999,8828.547,0:,,,,,,,,0
1084,BasicRequest,1,23160,23160,6512;-1;-1,4994;-1;-1,,,,,406.10437875,5373.1269999999995,0:t_wait:806.35974871699;t_drive:436.10437874999843;fare:537,,,0,2,24023.633015491996,24459.737394241994,537,0
1235,BasicRequest,1,23820,23820,5106;-1;-1,4994;-1;-1,,,,,130.589544566,1167.5749999999998,0:t_wait:644.0892950040288;t_drive:160.58954456599895;fare:116,,,0,4,24464.089295004032,24624.67883957003,116,0
1320,BasicRequest,1,24120,24120,5106;-1;-1,4994;-1;-1,,,,,130.589544566,1167.5749999999998,0:t_wait:344.0892950040361;t_drive:160.58954456599895;fare:116,,,0,4,24464.089295004032,24624.67883957003,116,0
1092,BasicRequest,1,23220,23220,4931;-1;-1,4994;-1;-1,,,,,362.985982854,5006.676000000001,0:t_wait:729.1691073330003;t_drive:392.9859828539993;fare:500,,,0,3,24270.088600005995,24663.074582859994,500,0
1488,BasicRequest,1,24900,24900,8210;-1;-1,4994;-1;-1,,,,,763.2534137879999,9585.986,0:,,,,,,,,0
1143,BasicRequest,1,23400,23400,9641;-1;-1,4994;-1;-1,,,,,471.3478700900001,6252.679,0:t_wait:1101.3965997329979;t_drive:501.3478700900014;fare:625,,,0,0,24501.39659973301,25002.744469823007,625,0
1262,BasicRequest,1,23940,23940,9641;-1;-1,4994;-1;-1,,,,,471.3478700900001,6252.679,0:t_wait:561.3965997330051;t_drive:501.3478700900014;fare:625,,,0,0,24501.39659973301,25002.744469823007,625,0
1154,BasicRequest,1,23460,23460,1608;-1;-1,4994;-1;-1,,,,,405.70461706500004,5036.722,0:t_wait:1124.5362871980105;t_drive:435.7046170649992;fare:503,,,0,1,24584.536287198003,25020.240904263002,503,0
1370,BasicRequest,1,24360,24360,1608;-1;-1,4994;-1;-1,,,,,405.70461706500004,5036.722,0:t_wait:224.53628719800327;t_drive:435.7046170649992;fare:503,,,0,1,24584.536287198003,25020.240904263002,503,0
1404,BasicRequest,1,24540,24540,1608;-1;-1,4994;-1;-1,,,,,405.70461706500004,5036.722,0:t_wait:44.536287198003265;t_drive:435.7046170649992;fare:503,,,0,1,24584.536287198003,25020.240904263002,503,0
1532,BasicRequest,1,25140,25140,8357;-1;-1,4994;-1;-1,,,,,872.083858526,12143.313,0:,,,,,,,,0
1239,BasicRequest,1,23820,23820,1558;-1;-1,4994;-1;-1,,,,,309.537322627,3988.6580000000004,0:t_wait:985.8534863449895;t_drive:339.5373226269985;fare:398,,,0.0,2.0,24805.853486345,25278.375707198004,398.0,0
1272,BasicRequest,1,24000,24000,6011;-1;-1,4994;-1;-1,,,,,242.18149316399996,3232.8820000000005,0:t_wait:1006.1942140339925;t_drive:272.18149316400013;fare:323,,,0.0,2.0,25006.194214034,25278.375707198004,323.0,0
1579,BasicRequest,1,25320,25320,4314;-1;-1,4994;-1;-1,,,,,596.203457565,7731.267999999999,0:,,,,,,,,0
1396,BasicRequest,1,24480,24480,5881;-1;-1,4994;-1;-1,,,,,165.44348059200001,1771.058,0:t_wait:735.6843848550016;t_drive:195.4434805919991;fare:177,,,0.0,1.0,25215.684384854998,25411.127865446993,177.0,0
1410,BasicRequest,1,24540,24540,5881;-1;-1,4994;-1;-1,,,,,165.44348059200001,1771.058,0:t_wait:675.6843848550016;t_drive:195.4434805919991;fare:177,,,0.0,1.0,25215.684384854998,25411.127865446993,177.0,0
1601,BasicRequest,1,25440,25440,7899;-1;-1,4994;-1;-1,,,,,756.5876817139999,10313.285,0:,,,,,,,,0
1237,BasicRequest,1,23820,23820,7630;-1;-1,4994;-1;-1,,,,,372.95500975899995,4484.7300000000005,0:t_wait:1195.526241320029;t_drive:402.95500975899995;fare:448,,,0.0,4.0,25015.52624132003,25492.103180833037,448.0,0
1384,BasicRequest,1,24480,24480,605;-1;-1,4994;-1;-1,,,,,211.91489030399998,2860.1270000000004,0:t_wait:770.1882905290331;t_drive:241.91489030400044;fare:286,,,0.0,4.0,25250.188290529033,25492.103180833037,286.0,0
1445,BasicRequest,1,24660,24660,7630;-1;-1,4994;-1;-1,,,,,372.95500975899995,4484.7300000000005,0:t_wait:355.52624132003257;t_drive:476.576939513001;fare:448,,,0.0,4.0,25015.52624132003,25492.103180833037,448.0,0
1619,BasicRequest,1,25500,25500,8245;-1;-1,4994;-1;-1,,,,,634.0162427889999,9307.121000000003,0:,,,,,,,,0
1627,BasicRequest,1,25560,25560,8523;-1;-1,4994;-1;-1,,,,,689.8689229480001,9443.357,0:,,,,,,,,0
1251,BasicRequest,1,23880,23880,4254;-1;-1,4994;-1;-1,,,,,371.918335029,4267.595,0:t_wait:1184.8864157509925;t_drive:401.91833502900045;fare:426,,,0,3,25064.88641575099,25595.738354045985,426,0
1431,BasicRequest,1,24600,24600,7746;-1;-1,4994;-1;-1,,,,,195.01916417799998,2133.8639999999996,0:t_wait:770.7191898679921;t_drive:225.0191641780002;fare:213,,,0,3,25370.719189867985,25595.738354045985,213,0
1692,BasicRequest,1,25800,25800,10914;-1;-1,4994;-1;-1,,,,,594.400735577,7600.975,0:,,,,,,,,0
1386,BasicRequest,1,24480,24480,3562;-1;-1,4994;-1;-1,,,,,427.566573906,4882.697999999999,0:t_wait:971.7975001130108;t_drive:457.56657390599867;fare:488,,,0.0,0.0,25451.797500113003,25909.364074019006,488.0,0
1717,BasicRequest,1,25920,25920,1558;-1;-1,4994;-1;-1,,,,,309.537322627,3988.6580000000004,0:,,,,,,,,0
1720,BasicRequest,1,25920,25920,5410;-1;-1,4994;-1;-1,,,,,372.11026444000004,4570.096,0:,,,,,,,,0
1721,BasicRequest,1,25920,25920,5269;-1;-1,4994;-1;-1,,,,,489.38478008000004,6774.200999999999,0:,,,,,,,,0
1732,BasicRequest,1,25980,25980,4881;-1;-1,4994;-1;-1,,,,,382.70543152000005,5017.549,0:,,,,,,,,0
1744,BasicRequest,1,26040,26040,7512;-1;-1,4994;-1;-1,,,,,664.518098221,9694.940000000002,0:,,,,,,,,0
1753,BasicRequest,1,26040,26040,5255;-1;-1,4994;-1;-1,,,,,589.3628707380001,7919.275,0:,,,,,,,,0
1565,BasicRequest,1,25260,25260,6011;-1;-1,4994;-1;-1,,,,,242.18149316399996,3232.8820000000005,0:t_wait:484.37808347203463;t_drive:272.18149316400013;fare:323,,,0,4,25744.378083472035,26088.376103780032,323,0
1598,BasicRequest,1,25440,25440,955;-1;-1,4994;-1;-1,,,,,145.340349856,1299.4589999999998,0:t_wait:473.03575392403945;t_drive:175.3403498560001;fare:129,,,0,4,25913.035753924032,26088.376103780032,129,0
1787,BasicRequest,1,26220,26220,4934;-1;-1,4994;-1;-1,,,,,536.321471534,7526.905000000002,0:,,,,,,,,0
1400,BasicRequest,1,24540,24540,63;-1;-1,4994;-1;-1,,,,,458.2406488920001,6363.366,0:t_wait:1192.7511729239923;t_drive:488.2406488919987;fare:636,,,0,2,25732.751172923992,26220.991821815987,636,0
1890,BasicRequest,1,26640,26640,4428;-1;-1,4994;-1;-1,,,,,411.6217328910001,5081.468999999999,0:,,,,,,,,0
1895,BasicRequest,1,26700,26700,4428;-1;-1,4994;-1;-1,,,,,411.6217328910001,5081.468999999999,0:,,,,,,,,0
1917,BasicRequest,1,26760,26760,10914;-1;-1,4994;-1;-1,,,,,594.400735577,7600.975,0:,,,,,,,,0
1519,BasicRequest,1,25080,25080,8002;-1;-1,4994;-1;-1,,,,,596.6689278959999,8198.480000000001,0:t_wait:961.7932684770021;t_drive:626.6689278960002;fare:819,,,0,1,26041.793268476988,26899.324175454996,819,0
1597,BasicRequest,1,25440,25440,4428;-1;-1,4994;-1;-1,,,,,411.6217328910001,5081.468999999999,0:t_wait:1017.7024425639938;t_drive:441.6217328909988;fare:508,,,0,1,26457.70244256399,26899.324175454996,508,0
1638,BasicRequest,1,25620,25620,5881;-1;-1,4994;-1;-1,,,,,165.44348059200001,1771.058,0:t_wait:663.8195843720387;t_drive:195.4434805919991;fare:177,,,0,4,26694.68587586304,26890.129356455036,177,0
1668,BasicRequest,1,25740,25740,5881;-1;-1,4994;-1;-1,,,,,165.44348059200001,1771.058,0:t_wait:543.819584372035;t_drive:195.4434805919991;fare:177,,,0,4,26694.68587586304,26890.129356455036,177,0
1697,BasicRequest,1,25860,25860,4251;-1;-1,4994;-1;-1,,,,,320.161641139,3865.245,0:t_wait:579.0230979640328;t_drive:451.1062584909996;fare:386,,,0,4,26439.023097964044,26890.129356455036,386,0
1741,BasicRequest,1,26040,26040,5881;-1;-1,4994;-1;-1,,,,,165.44348059200001,1771.058,0:t_wait:654.6858758630333;t_drive:195.4434805919991;fare:177,,,0,4,26694.68587586304,26890.129356455036,177,0
1978,BasicRequest,1,27000,27000,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:,,,,,,,,0
1573,BasicRequest,1,25320,25320,7547;-1;-1,4994;-1;-1,,,,,579.9414442069999,7274.343000000001,0:t_wait:879.3184034739861;t_drive:609.941444207001;fare:727,,,0.0,3.0,26486.04257558498,27095.98401979197,727.0,0
1607,BasicRequest,1,25440,25440,3699;-1;-1,4994;-1;-1,,,,,633.2866976399998,7654.3009999999995,0:t_wait:811.3625853089798;t_drive:844.6214344830005;fare:765,,,0.0,3.0,26251.362585308976,27095.98401979197,765.0,0
1834,BasicRequest,1,26460,26460,7547;-1;-1,4994;-1;-1,,,,,579.9414442069999,7274.343000000001,0:t_wait:26.042575584975566;t_drive:609.941444207001;fare:727,,,0.0,3.0,26486.04257558498,27095.98401979197,727.0,0
2001,BasicRequest,1,27120,27120,9641;-1;-1,4994;-1;-1,,,,,471.3478700900001,6252.679,0:,,,,,,,,0
2008,BasicRequest,1,27120,27120,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:,,,,,,,,0
2040,BasicRequest,1,27240,27240,10914;-1;-1,4994;-1;-1,,,,,594.400735577,7600.975,0:,,,,,,,,0
1829,BasicRequest,1,26400,26400,955;-1;-1,4994;-1;-1,,,,,145.340349856,1299.4589999999998,0:t_wait:671.8474395899939;t_drive:175.3403498560001;fare:129,,,0,1,27071.847439589994,27247.187789445994,129,0
