,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,0.7382991822343273,4570,0
1,0,1,0.5300303264274298,4786,0
2,0,2,0.5627240146008027,9495,0
3,0,3,0.9284853017463309,11842,0
4,0,4,0.8988776281247965,5871,0
5,0,5,0.6568396326996648,4230,0
6,0,6,0.4915173766424989,11262,0
7,0,7,0.9085122791910424,9688,0
8,0,8,0.4851641696146365,9026,0
9,0,9,0.553099232869892,11374,0
10,0,10,0.6978509416764542,7283,0
11,0,11,0.7778035048637668,2944,0
12,0,12,0.8038196446517399,9014,0
13,0,13,0.5128057707740165,9627,0
14,0,14,0.7665647100333307,7456,0
15,0,15,0.8710771061234133,2646,0
16,0,16,0.6385685332128916,2944,0
17,0,17,0.8093239314432312,812,0
18,0,18,0.7782527795373821,9674,0
19,0,19,0.6591346290311588,11289,0
20,0,20,0.7481649284984496,11276,0
21,0,21,0.8322325231739707,7088,0
22,0,22,0.8574399970171089,11130,0
23,0,23,0.7783846483090802,11272,0
24,0,24,0.8654087770083656,11429,0
25,0,25,0.7533690750379415,11227,0
26,0,26,0.6277367171713133,12802,0
27,0,27,0.8062101744862148,7255,0
28,0,28,0.5111966292507738,7369,0
29,0,29,0.6432335692952679,11934,0
