sim_time,reservation_time_trigger,user_requests
6600,0.0,0.0
6660,0.0,0.0
6720,0.0,0.0
6780,0.0,0.0
6840,0.0,0.0
6900,0.0,0.0
6960,0.0,0.0
7020,0.0,0.0
7080,0.0,0.0
7140,0.0,0.0
7200,0.0,0.0
7260,0.0,0.0
7320,0.0,0.0391
7380,0.0,0.0
7440,0.0,0.0
7500,0.0,0.0
7560,0.0,0.0
7620,0.0,0.0
7680,0.0,0.0
7740,0.0,0.0
7800,0.0,0.0
7860,0.0,0.0
7920,0.0,0.0
7980,0.0,0.0
8040,0.0,0.0
8100,0.0,0.0
8160,0.0,0.0
8220,0.0,0.01207
8280,0.0,0.0
8340,0.0,0.0
8400,0.0,0.0
8460,0.0,0.0
8520,0.0,0.0
8580,0.0,0.0
8640,0.0,0.0
8700,0.0,0.0
8760,0.0,0.0
8820,0.0,0.0
8880,0.0,0.00897
8940,0.0,0.01727
9000,0.0,0.0
9060,0.0,0.0
9120,0.0,0.0
9180,0.0,0.0
9240,0.0,0.0
9300,0.0,0.0
9360,0.0,0.0
9420,0.0,0.0
9480,0.0,0.01043
9540,0.0,0.0
9600,0.0,0.0
9660,0.0,0.0
9720,0.0,0.0
9780,0.0,0.0
9840,0.0,0.0
9900,0.0,0.0
9960,0.0,0.0
10020,0.0,0.0
10080,0.0,0.0
10140,0.0,0.0
10200,0.0,0.0
10260,0.0,0.0
10320,0.0,0.0
10380,0.0,0.0
10440,0.0,0.0
10500,0.0,0.0
10560,0.0,0.0
10620,0.0,0.0
10680,0.0,0.0
10740,0.0,0.0
10800,0.0,0.0
10860,0.0,0.0
10920,0.0,0.0
10980,0.0,0.0
11040,0.0,0.0
11100,0.0,0.02115
11160,0.0,0.0
11220,0.0,0.04935
11280,0.0,0.0
11340,0.0,0.0
11400,0.0,0.0
11460,0.0,0.0
11520,0.0,0.0
11580,0.0,0.0
11640,0.0,0.0
11700,0.0,0.0
11760,0.0,0.0
11820,0.0,0.0
11880,0.0,0.0
11940,0.0,0.0
12000,0.0,0.0
12060,0.0,0.0
12120,0.0,0.0
12180,0.0,0.0
12240,0.0,0.0
12300,0.0,0.00567
12360,0.0,0.0
12420,0.0,0.0
12480,0.0,0.0
12540,0.0,0.0
12600,0.0,0.0
12660,0.0,0.0
12720,0.0,0.0
12780,0.0,0.00403
12840,0.0,0.0
12900,0.0,0.0
12960,0.0,0.0
13020,0.0,0.0
13080,0.0,0.0
13140,0.0,0.0
13200,0.0,0.0
13260,0.0,0.0
13320,0.0,0.0
13380,0.0,0.0
13440,0.0,0.0
13500,0.0,0.0
13560,0.0,0.0
13620,0.0,0.0
13680,0.0,0.0
13740,0.0,0.0
13800,0.0,0.0
13860,0.0,0.0
13920,0.0,0.0
13980,0.0,0.0
14040,0.0,0.00388
14100,0.0,0.0
14160,0.0,0.0
14220,0.0,0.0
14280,0.0,0.0
14340,0.0,0.04104
14400,0.0,0.0
14460,0.0,0.04484
14520,0.0,0.0
14580,0.0,0.0
14640,0.0,0.0
14700,0.0,0.0
14760,0.0,0.0
14820,0.0,0.0
14880,0.0,0.0
14940,0.0,0.0
15000,0.0,0.0
15060,0.0,0.0
15120,0.0,0.0
15180,0.0,0.13855
15240,0.0,0.02834
15300,0.0,0.0
15360,0.0,0.0
15420,0.0,0.0
15480,0.0,0.0
15540,0.0,0.0
15600,0.0,0.0
15660,0.0,0.0
15720,0.0,0.0
15780,0.0,0.0
15840,0.0,0.0
15900,0.0,0.0
15960,0.0,0.0
16020,0.0,0.0
16080,0.0,0.0
16140,0.0,0.0
16200,0.0,0.0
16260,0.0,0.0
16320,0.0,0.0
16380,0.0,0.0
16440,0.0,0.0
16500,0.0,0.0
16560,0.0,0.0
16620,0.0,0.0
16680,0.0,0.0
16740,0.0,0.0
16800,0.0,0.0
16860,0.0,0.0
16920,0.0,0.0
16980,0.0,0.0062
17040,0.0,0.0
17100,0.0,0.0
17160,0.0,0.00839
17220,0.0,0.0
17280,0.0,0.0
17340,0.0,0.0
17400,0.0,0.0
17460,0.0,0.0
17520,0.0,0.0
17580,0.0,0.0
17640,0.0,0.0
17700,0.0,0.0
17760,0.0,0.0
17820,0.0,0.0
17880,0.0,0.0
17940,0.0,0.0
18000,0.0,0.0
18060,0.0,0.0
18120,0.0,0.0
18180,0.0,0.0
18240,0.0,0.0207
18300,0.0,0.0
18360,0.0,0.0
18420,0.0,0.0
18480,0.0,0.0
18540,0.0,0.0
18600,0.0,0.0
18660,0.0,0.0
18720,0.0,0.0
18780,0.0,0.0
18840,0.0,0.0
18900,0.0,0.00914
18960,0.0,0.0
19020,0.0,0.0
19080,0.0,0.0
19140,0.0,0.03689
19200,0.0,0.0
19260,0.0,0.0
19320,0.0,0.0
19380,0.0,0.0
19440,0.0,0.0
19500,0.0,0.0
19560,0.0,0.03198
19620,0.0,0.0
19680,0.0,0.0
19740,0.0,0.0
19800,0.0,0.0
19860,0.0,0.0
19920,0.0,0.0
19980,0.0,0.0
20040,0.0,0.0
20100,0.0,0.01109
20160,0.0,0.0
20220,0.0,0.0
20280,0.0,0.0
20340,0.0,0.0
20400,0.0,0.0
20460,0.0,0.0
20520,0.0,0.0
20580,0.0,0.0
20640,0.0,0.0
20700,0.0,0.0
20760,0.0,0.0
20820,0.0,0.0
20880,0.0,0.0
20940,0.0,0.0
21000,0.0,0.0
21060,0.0,0.0
21120,0.0,0.0
21180,0.0,0.0
21240,0.0,0.0
21300,0.0,0.0
21360,0.0,0.0
21420,0.0,0.0
21480,0.0,0.0
21540,0.0,0.0
21600,0.0,0.02306
21660,0.0,0.14515
21720,0.0,0.15559
21780,0.0,0.0
21840,0.0,0.39057
21900,0.0,0.5162100000000001
21960,0.0,0.47601000000000004
22020,0.0,0.0
22080,0.0,0.0
22140,0.0,0.90926
22200,0.0,0.43195
22260,0.0,0.0
22320,0.0,0.33879
22380,0.0,0.0
22440,0.0,0.39979
22500,0.0,1.14274
22560,0.0,0.39006
22620,0.0,0.80661
22680,0.0,0.50237
22740,0.0,0.54566
22800,0.0,0.87398
22860,0.0,0.0
22920,0.0,0.32341
22980,0.0,0.4079
23040,0.0,0.0
23100,0.0,0.06849
23160,0.0,0.18909
23220,0.0,0.57891
23280,0.0,0.35776
23340,0.0,0.0
23400,0.0,0.53446
23460,0.0,0.58246
23520,0.0,0.82466
23580,0.0,0.51979
23640,0.0,0.32441
23700,0.0,1.0066
23760,0.0,0.0
23820,0.0,0.9334800000000001
23880,0.0,0.79028
23940,0.0,0.32432000000000005
24000,0.0,0.40538
24060,0.0,0.0
24120,0.0,0.65883
24180,0.0,0.0
24240,0.0,0.0
24300,0.0,0.0
24360,0.0,0.14171
24420,0.0,0.38575
24480,0.0,1.0152700000000001
24540,0.0,0.3726
24600,0.0,0.25672
24660,0.0,0.242
24720,0.0,0.0
24780,0.0,0.0
24840,0.0,0.0
24900,0.0,0.30637
24960,0.0,0.0
25020,0.0,0.0
25080,0.0,0.27469
25140,0.0,0.26652
25200,0.0,0.0
25260,0.0,0.162
25320,0.0,0.5004299999999999
25380,0.0,0.0
25440,0.0,1.06363
25500,0.0,0.7292099999999999
25560,0.0,0.5307
25620,0.0,0.18701
25680,0.0,0.35018
25740,0.0,0.08373
25800,0.0,0.34716
25860,0.0,0.92382
25920,0.0,1.58475
25980,0.0,0.8792499999999999
26040,0.0,1.48123
26100,0.0,0.0
26160,0.0,0.0
26220,0.0,0.6086400000000001
26280,0.0,0.0
26340,0.0,0.0
26400,0.0,0.53159
26460,0.0,0.39851000000000003
26520,0.0,0.0
26580,0.0,0.36512999999999995
26640,0.0,0.74516
26700,0.0,0.16154000000000002
26760,0.0,0.26986
26820,0.0,0.0
26880,0.0,0.0
26940,0.0,0.14942
27000,0.0,0.30368
27060,0.0,0.53017
27120,0.0,0.31206
27180,0.0,0.21525
27240,0.0,0.20188
27300,0.0,0.07315
27360,0.0,0.43270000000000003
27420,0.0,0.5627
27480,0.0,0.35049
27540,0.0,0.0
27600,0.0,0.30807
27660,0.0,0.64137
27720,0.0,0.0
27780,0.0,0.0
27840,0.0,0.40491
27900,0.0,0.28232
27960,0.0,0.93462
28020,0.0,0.72353
28080,0.0,0.0
28140,0.0,0.30841
28200,0.0,1.00709
28260,0.0,0.42136
28320,0.0,0.5981
28380,0.0,0.23018
28440,0.0,0.66232
28500,0.0,0.38516
28560,0.0,0.0
28620,0.0,0.63525
28680,0.0,0.39027
28740,0.0,0.0
28800,0.0,0.0
28860,0.0,0.0
28920,0.0,0.27679
28980,0.0,0.30856
29040,0.0,0.30391
29100,0.0,0.403
29160,0.0,0.42097
29220,0.0,0.0
29280,0.0,0.0
29340,0.0,0.37232
29400,0.0,0.0
29460,0.0,0.11931
29520,0.0,0.64162
29580,0.0,0.0
29640,0.0,0.55926
29700,0.0,0.21875
29760,0.0,0.0
29820,0.0,0.22117
29880,0.0,1.12309
29940,0.0,0.23731
30000,0.0,0.22174
30060,0.0,0.0
30120,0.0,0.0
30180,0.0,0.84519
30240,0.0,0.53771
30300,0.0,0.35206
30360,0.0,0.0
30420,0.0,0.88443
30480,0.0,0.0
30540,0.0,0.08496
30600,0.0,0.0
30660,0.0,0.83988
30720,0.0,0.0
30780,0.0,0.41829
30840,0.0,0.46808000000000005
30900,0.0,0.04568
30960,0.0,0.0
31020,0.0,0.0
31080,0.0,0.0
31140,0.0,0.62571
31200,0.0,0.18528
31260,0.0,0.06812
31320,0.0,0.30609
31380,0.0,1.0439699999999998
31440,0.0,0.55363
31500,0.0,0.6161300000000001
31560,0.0,0.0
31620,0.0,0.0
31680,0.0,0.07368
31740,0.0,0.0
31800,0.0,0.25366
31860,0.0,0.50014
31920,0.0,0.6815
31980,0.0,0.34579
32040,0.0,0.32304
32100,0.0,0.73177
32160,0.0,1.04823
32220,0.0,0.79635
32280,0.0,0.0
32340,0.0,0.50469
32400,0.0,0.81962
32460,0.0,0.06833
32520,0.0,0.18477
32580,0.0,1.56192
32640,0.0,1.38228
32700,0.0,1.01913
32760,0.0,0.42657999999999996
32820,0.0,0.46599
32880,0.0,0.14014
32940,0.0,1.5796999999999999
33000,0.0,0.21593
33060,0.0,0.40022
33120,0.0,0.51232
33180,0.0,0.0
33240,0.0,0.9445299999999999
33300,0.0,1.0684
33360,0.0,0.27381
33420,0.0,0.55756
33480,0.0,2.47081
33540,0.0,1.06307
33600,0.0,0.0
33660,0.0,0.76602
33720,0.0,1.3408099999999998
33780,0.0,1.61188
33840,0.0,0.09468
33900,0.0,1.22537
33960,0.0,1.104
34020,0.0,0.5923
34080,0.0,0.95459
34140,0.0,0.43358
34200,0.0,0.1678
34260,0.0,0.63103
34320,0.0,0.24886
34380,0.0,0.6139100000000001
34440,0.0,0.11165
34500,0.0,0.30055
34560,0.0,1.13204
34620,0.0,0.41844
34680,0.0,0.93192
34740,0.0,0.6915899999999999
34800,0.0,0.14177
34860,0.0,0.57233
34920,0.0,0.5294300000000001
34980,0.0,0.22623
35040,0.0,0.15301
35100,0.0,0.32774
35160,0.0,0.16515
35220,0.0,0.5535500000000001
35280,0.0,0.53808
35340,0.0,0.46109000000000006
35400,0.0,1.00014
35460,0.0,0.66841
35520,0.0,0.6454
35580,0.0,0.06876
35640,0.0,0.08459
35700,0.0,0.07324
35760,0.0,1.43348
35820,0.0,0.4305
35880,0.0,0.20013
35940,0.0,0.07569
36000,0.0,1.5159500000000001
36060,0.0,0.34420999999999996
36120,0.0,0.88742
36180,0.0,0.34214
36240,0.0,0.79064
36300,0.0,0.74529
36360,0.0,0.7897099999999999
36420,0.0,0.23802
36480,0.0,0.7430599999999999
36540,0.0,0.9296
36600,0.0,0.08866
36660,0.0,0.0
36720,0.0,1.40563
36780,0.0,1.48347
36840,0.0,0.6761499999999999
36900,0.0,0.86073
36960,0.0,0.17041
37020,0.0,0.25906
37080,0.0,0.66733
37140,0.0,0.5779299999999999
37200,0.0,1.24333
37260,0.0,0.08491
37320,0.0,0.09354
37380,0.0,0.49054999999999993
37440,0.0,0.30281
37500,0.0,0.09594
37560,0.0,0.85936
37620,0.0,0.31269
37680,0.0,0.27468000000000004
37740,0.0,0.11377
37800,0.0,0.18378
37860,0.0,0.2838
37920,0.0,0.24967
37980,0.0,0.1485
38040,0.0,0.0
38100,0.0,0.14554
38160,0.0,0.22047
38220,0.0,0.57291
38280,0.0,0.3087
38340,0.0,0.16515000000000002
38400,0.0,0.24414
38460,0.0,0.7735199999999999
38520,0.0,0.08988
38580,0.0,0.09391
38640,0.0,0.10102
38700,0.0,0.57499
38760,0.0,0.23911
38820,0.0,0.17298
38880,0.0,2.60529
38940,0.0,0.0
39000,0.0,0.72953
39060,0.0,0.36002
39120,0.0,0.0
39180,0.0,0.74391
39240,0.0,0.09682
39300,0.0,0.09591
39360,0.0,1.48496
39420,0.0,0.36476
39480,0.0,0.49615999999999993
39540,0.0,0.58046
39600,0.0,0.38303
39660,0.0,0.15217
39720,0.0,0.71433
39780,0.0,0.14800000000000002
39840,0.0,0.43574
39900,0.0,0.67147
39960,0.0,0.41122000000000003
40020,0.0,0.5356799999999999
40080,0.0,0.5964499999999999
40140,0.0,0.7010799999999999
40200,0.0,0.27781999999999996
40260,0.0,1.47885
40320,0.0,0.30708
40380,0.0,0.0
40440,0.0,0.41705
40500,0.0,0.7962100000000001
40560,0.0,1.03317
40620,0.0,0.16809
40680,0.0,0.18195
40740,0.0,1.67565
40800,0.0,0.24041
40860,0.0,0.19862
40920,0.0,0.35194000000000003
40980,0.0,0.39393
41040,0.0,0.74506
41100,0.0,0.5182800000000001
41160,0.0,0.0961
41220,0.0,0.9662299999999999
41280,0.0,0.18539
41340,0.0,0.68479
41400,0.0,0.15566000000000002
41460,0.0,0.10815
41520,0.0,0.24825999999999998
41580,0.0,0.25074
41640,0.0,0.34059
41700,0.0,0.78048
41760,0.0,0.12553
41820,0.0,0.29735
41880,0.0,0.10356
41940,0.0,0.4389
42000,0.0,0.49866000000000005
42060,0.0,0.5722499999999999
42120,0.0,0.06965
42180,0.0,0.34107999999999994
42240,0.0,0.11199
42300,0.0,0.0
42360,0.0,0.26087
42420,0.0,0.18501
42480,0.0,0.47601000000000004
42540,0.0,0.16332000000000002
42600,0.0,0.17516
42660,0.0,0.20562999999999998
42720,0.0,0.07667
42780,0.0,0.07984
42840,0.0,0.42108
42900,0.0,0.11435
42960,0.0,0.18202000000000002
43020,0.0,0.29557999999999995
43080,0.0,0.15045
43140,0.0,0.16611
43200,0.0,0.25006
43260,0.0,0.36928
43320,0.0,0.13534000000000002
43380,0.0,0.32931000000000005
43440,0.0,0.19139
43500,0.0,0.37401
43560,0.0,0.3349
43620,0.0,0.27693
43680,0.0,0.17870000000000003
43740,0.0,0.14961999999999998
43800,0.0,0.43815
43860,0.0,0.09845
43920,0.0,0.0
43980,0.0,0.27248
44040,0.0,0.0
44100,0.0,1.29263
44160,0.0,0.68016
44220,0.0,0.23237000000000002
44280,0.0,0.0
44340,0.0,0.12837
44400,0.0,0.54984
44460,0.0,0.0
44520,0.0,0.0
44580,0.0,0.254
44640,0.0,0.42926000000000003
44700,0.0,0.24802000000000002
44760,0.0,0.60944
44820,0.0,0.33886000000000005
44880,0.0,0.0
44940,0.0,0.28863
45000,0.0,0.19866999999999999
45060,0.0,0.21658
45120,0.0,0.07171
45180,0.0,0.47942
45240,0.0,0.19856
45300,0.0,0.15909
45360,0.0,0.33008999999999994
45420,0.0,0.30543
45480,0.0,0.36415
45540,0.0,0.79069
45600,0.0,0.33021
45660,0.0,0.38792000000000004
45720,0.0,0.47298999999999997
45780,0.0,0.0
45840,0.0,0.3373
45900,0.0,0.24352000000000001
45960,0.0,0.17328
46020,0.0,0.2356
46080,0.0,0.14587
46140,0.0,0.24419000000000002
46200,0.0,0.30027
46260,0.0,0.09766
46320,0.0,0.34227
46380,0.0,0.21944
46440,0.0,0.5436300000000001
46500,0.0,0.43544
46560,0.0,0.35766
46620,0.0,0.34921
46680,0.0,0.0
46740,0.0,0.0
46800,0.0,0.37146999999999997
46860,0.0,0.63551
46920,0.0,0.0
46980,0.0,0.31171000000000004
47040,0.0,0.11342
47100,0.0,0.30809
47160,0.0,0.35004
47220,0.0,0.25546
47280,0.0,0.44338
47340,0.0,0.56061
47400,0.0,0.34521999999999997
47460,0.0,0.37390999999999996
47520,0.0,0.6809400000000001
47580,0.0,0.19696
47640,0.0,0.13639
47700,0.0,0.0
47760,0.0,0.33482
47820,0.0,0.27809
47880,0.0,0.07388
47940,0.0,0.22159
48000,0.0,0.10853
48060,0.0,0.3692
48120,0.0,0.30496
48180,0.0,0.68148
48240,0.0,0.6124899999999999
48300,0.0,0.23166000000000003
48360,0.0,0.30836
48420,0.0,0.6607000000000001
48480,0.0,0.28744
48540,0.0,0.43193
48600,0.0,0.6359
48660,0.0,0.37904
48720,0.0,0.10623
48780,0.0,0.2128
48840,0.0,0.09158
48900,0.0,0.72955
48960,0.0,0.38160000000000005
49020,0.0,0.55759
49080,0.0,0.23385
49140,0.0,0.27478
49200,0.0,0.13419
49260,0.0,0.40398999999999996
49320,0.0,0.16464
49380,0.0,0.21571999999999997
49440,0.0,0.11626
49500,0.0,0.24703999999999998
49560,0.0,0.49568
49620,0.0,0.39605
49680,0.0,0.24254
49740,0.0,0.0
49800,0.0,0.0
49860,0.0,0.66354
49920,0.0,0.57113
49980,0.0,0.08634
50040,0.0,0.87173
50100,0.0,0.44481000000000004
50160,0.0,0.10259
50220,0.0,0.09835
50280,0.0,0.30632000000000004
50340,0.0,0.44855
50400,0.0,0.21213
50460,0.0,0.35745
50520,0.0,0.54447
50580,0.0,0.55244
50640,0.0,0.9760500000000001
50700,0.0,0.36014
50760,0.0,0.20972
50820,0.0,1.13148
50880,0.0,0.30445
50940,0.0,0.7662200000000001
51000,0.0,0.45252000000000003
51060,0.0,0.08656
51120,0.0,0.31527
51180,0.0,0.1859
51240,0.0,0.22081
51300,0.0,0.15305
51360,0.0,0.28449
51420,0.0,0.17663
51480,0.0,0.31461
51540,0.0,0.17883
51600,0.0,0.48943000000000003
51660,0.0,0.18499
51720,0.0,0.26919
51780,0.0,0.0
51840,0.0,38.21552
51900,0.0,1.15421
51960,0.0,0.9446
52020,0.0,0.7771
52080,0.0,0.20971
52140,0.0,1.27878
52200,0.0,0.09578
52260,0.0,0.22588999999999998
52320,0.0,0.23958000000000002
52380,0.0,0.15176
52440,0.0,0.0
52500,0.0,0.4334
52560,0.0,0.3058
52620,0.0,0.59998
52680,0.0,0.31002
52740,0.0,0.6693800000000001
52800,0.0,0.8467100000000001
52860,0.0,0.31992
52920,0.0,0.21996
52980,0.0,0.124
53040,0.0,0.27959
53100,0.0,0.72255
53160,0.0,0.34307
53220,0.0,0.55857
53280,0.0,0.4222699999999999
53340,0.0,0.4703
53400,0.0,0.67453
53460,0.0,0.42374
53520,0.0,0.35011000000000003
53580,0.0,0.11193
53640,0.0,0.16549999999999998
53700,0.0,0.37275
53760,0.0,0.17658000000000001
53820,0.0,0.42918999999999996
53880,0.0,0.46296
53940,0.0,0.6372099999999999
54000,0.0,0.16427999999999998
54060,0.0,0.5851500000000001
54120,0.0,0.32964000000000004
54180,0.0,0.53765
54240,0.0,0.61059
54300,0.0,0.59175
54360,0.0,0.33582
54420,0.0,0.0
54480,0.0,0.25184
54540,0.0,0.54236
54600,0.0,0.75142
54660,0.0,0.51042
54720,0.0,0.17069
54780,0.0,0.10199
54840,0.0,0.7050799999999999
54900,0.0,0.95673
54960,0.0,0.33203000000000005
55020,0.0,0.46486
55080,0.0,1.32985
55140,0.0,0.7532300000000001
55200,0.0,0.70934
55260,0.0,0.32469
55320,0.0,0.7146600000000001
55380,0.0,0.52636
55440,0.0,0.56707
55500,0.0,0.6246700000000001
55560,0.0,0.10775
55620,0.0,0.39474
55680,0.0,0.22007
55740,0.0,0.34817
55800,0.0,0.5764
55860,0.0,0.10226
55920,0.0,0.20545000000000002
55980,0.0,0.49923999999999996
56040,0.0,0.43539999999999995
56100,0.0,0.11265
56160,0.0,0.40247
56220,0.0,0.18091000000000002
56280,0.0,0.10076
56340,0.0,0.23612
56400,0.0,0.16675
56460,0.0,0.41769
56520,0.0,0.42194000000000004
56580,0.0,0.0
56640,0.0,0.06364
56700,0.0,0.41762999999999995
56760,0.0,0.0
56820,0.0,0.39141000000000004
56880,0.0,0.2756
56940,0.0,0.0
57000,0.0,0.0
57060,0.0,0.08789
57120,0.0,0.10023
57180,0.0,0.48135000000000006
57240,0.0,0.36395
57300,0.0,0.36704000000000003
57360,0.0,0.18989
57420,0.0,0.40565000000000007
57480,0.0,0.50468
57540,0.0,0.2046
57600,0.0,0.0
57660,0.0,0.10479
57720,0.0,0.16346
57780,0.0,0.0
57840,0.0,0.0
57900,0.0,0.24027
57960,0.0,0.20511000000000001
58020,0.0,0.0
58080,0.0,0.06976
58140,0.0,0.12045
58200,0.0,0.12953
58260,0.0,0.29897
58320,0.0,0.29096
58380,0.0,0.08932
58440,0.0,0.24779
58500,0.0,0.15355000000000002
58560,0.0,0.25619
58620,0.0,0.12296
58680,0.0,0.0
58740,0.0,0.2559
58800,0.0,0.06481
58860,0.0,0.0
58920,0.0,0.0
58980,0.0,0.24466
59040,0.0,0.07366
59100,0.0,0.04854
59160,0.0,0.0
59220,0.0,0.24284
59280,0.0,0.20684999999999998
59340,0.0,0.14928
59400,0.0,0.09295
59460,0.0,0.27253
59520,0.0,0.07821
59580,0.0,0.07123
59640,0.0,0.14723999999999998
59700,0.0,0.09641
59760,0.0,0.11018
59820,0.0,0.13179
59880,0.0,0.0
59940,0.0,0.08666
60000,0.0,0.0
60060,0.0,0.0
60120,0.0,0.12707
60180,0.0,0.10427
60240,0.0,0.0708
60300,0.0,0.0
60360,0.0,0.0
60420,0.0,0.0
60480,0.0,0.0
60540,0.0,0.21800000000000003
60600,0.0,0.18732
60660,0.0,0.0724
60720,0.0,0.04709
60780,0.0,0.14151
60840,0.0,0.17754
60900,0.0,0.40493
60960,0.0,0.15302
61020,0.0,0.07705
61080,0.0,0.08442
61140,0.0,0.16524
61200,0.0,0.14622000000000002
61260,0.0,0.16304999999999997
61320,0.0,0.07575
61380,0.0,0.15332
61440,0.0,0.08523
61500,0.0,0.0919
61560,0.0,0.09727
61620,0.0,0.09235
61680,0.0,0.0
61740,0.0,0.05268
61800,0.0,0.17412
61860,0.0,0.33098
61920,0.0,0.0952
61980,0.0,0.07833
62040,0.0,0.20846
62100,0.0,0.30421
62160,0.0,0.0
62220,0.0,0.13482
62280,0.0,0.09077
62340,0.0,0.0
62400,0.0,0.08706
62460,0.0,0.41784
62520,0.0,0.12104
62580,0.0,0.14765
62640,0.0,0.15624
62700,0.0,0.07427
62760,0.0,0.27795
62820,0.0,0.26959
62880,0.0,0.12479
62940,0.0,0.07817
63000,0.0,0.08751
63060,0.0,0.15908
63120,0.0,0.0
63180,0.0,0.18288
63240,0.0,0.08017
63300,0.0,0.06908
63360,0.0,0.0
63420,0.0,0.34204999999999997
63480,0.0,0.25006
63540,0.0,0.0
63600,0.0,0.06345
63660,0.0,0.05099
63720,0.0,0.19196000000000002
63780,0.0,0.20077
63840,0.0,0.0
63900,0.0,0.0
63960,0.0,0.09931
64020,0.0,0.3611
64080,0.0,0.31299
64140,0.0,0.09539
64200,0.0,0.0
64260,0.0,0.19224
64320,0.0,0.0
64380,0.0,0.07058
64440,0.0,0.0
64500,0.0,0.0
64560,0.0,0.0
64620,0.0,0.08098
64680,0.0,0.1449
64740,0.0,0.12618
64800,0.0,0.16050999999999999
64860,0.0,0.16376
64920,0.0,0.07278
64980,0.0,0.0
65040,0.0,0.07662
65100,0.0,0.20188
65160,0.0,0.07593
65220,0.0,0.0
65280,0.0,0.18947
65340,0.0,0.07089999999999999
65400,0.0,0.03704
65460,0.0,0.09232
65520,0.0,0.062
65580,0.0,0.0
65640,0.0,0.0
65700,0.0,0.0
65760,0.0,0.0
65820,0.0,0.17739
65880,0.0,0.0
65940,0.0,0.0
66000,0.0,0.03768
66060,0.0,0.13974999999999999
66120,0.0,0.05015
66180,0.0,0.31598
66240,0.0,0.08643
66300,0.0,0.0
66360,0.0,0.11054
66420,0.0,0.19906000000000001
66480,0.0,0.0
66540,0.0,0.09409
66600,0.0,0.10101
66660,0.0,0.15587
66720,0.0,0.0
66780,0.0,0.22374
66840,0.0,0.18849
66900,0.0,0.07344
66960,0.0,0.0
67020,0.0,0.09156
67080,0.0,0.0
67140,0.0,0.41506
67200,0.0,0.07245
67260,0.0,0.06765
67320,0.0,0.07832
67380,0.0,0.1333
67440,0.0,0.06912
67500,0.0,0.0
67560,0.0,0.0
67620,0.0,0.15658
67680,0.0,0.0
67740,0.0,0.11853
67800,0.0,0.09133
67860,0.0,0.09586
67920,0.0,0.31831
67980,0.0,0.08436
68040,0.0,0.0
68100,0.0,0.17863
68160,0.0,0.0
68220,0.0,0.20135
68280,0.0,0.14035
68340,0.0,0.07973
68400,0.0,0.0
68460,0.0,0.0
68520,0.0,0.0
68580,0.0,0.07634
68640,0.0,0.0
68700,0.0,0.09348
68760,0.0,0.0
68820,0.0,0.0
68880,0.0,0.0
68940,0.0,0.04092
69000,0.0,0.0
69060,0.0,0.02243
69120,0.0,0.0
69180,0.0,0.03337
69240,0.0,0.0
69300,0.0,0.09235
69360,0.0,0.0
69420,0.0,0.06517
69480,0.0,0.07196
69540,0.0,0.02527
