request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
14972,BasicRequest,1,53880,53880,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:879.1913533469997;t_drive:910.444392808;fare:1329,,,0,24,54759.19135334699,55669.63574615498,1329,0
15012,BasicRequest,1,53940,53940,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:819.1913533469997;t_drive:910.444392808;fare:1329,,,0,24,54759.19135334699,55669.63574615498,1329,0
15166,BasicRequest,1,54300,54300,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:459.1913533469706;t_drive:910.444392808;fare:1329,,,0,24,54759.19135334699,55669.63574615498,1329,0
15181,BasicRequest,1,54300,54300,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:459.1913533469706;t_drive:910.444392808;fare:1329,,,0,24,54759.19135334699,55669.63574615498,1329,0
15302,BasicRequest,1,54540,54540,5881;-1;-1,4994;-1;-1,,,,,165.44348059200001,1771.058,0:t_wait:1061.3537630540086;t_drive:195.44348059200274;fare:177,,,0,20,55601.353763054,55796.797243646,177,0
15358,BasicRequest,1,54600,54600,887;-1;-1,4994;-1;-1,,,,,536.3464689709999,6769.236999999999,0:t_wait:526.2639311340026;t_drive:566.3464689710017;fare:676,,,0,13,55126.263931134024,55833.778592139046,676,0
15625,BasicRequest,1,55140,55140,1521;-1;-1,4994;-1;-1,,,,,556.7578255649998,7012.42,0:t_wait:107.02076657402358;t_drive:586.7578255650005;fare:701,,,0,13,55247.02076657403,55833.778592139046,701,0
15067,BasicRequest,1,54060,54060,4074;-1;-1,4994;-1;-1,,,,,640.088670178,8615.155,0:t_wait:645.1031850869986;t_drive:670.0886701780037;fare:861,,,0,25,55023.465188498,55843.68166304699,861,0
15576,BasicRequest,1,55020,55020,4931;-1;-1,4994;-1;-1,,,,,362.985982854,5006.676000000001,0:t_wait:430.69568019299913;t_drive:392.9859828539993;fare:500,,,0,25,55450.69568019299,55843.68166304699,500,0
15287,BasicRequest,1,54480,54480,4251;-1;-1,4994;-1;-1,,,,,320.161641139,3865.245,0:t_wait:1114.3171148289766;t_drive:350.1616411389987;fare:386,,,0,5,55624.31711482901,55974.478755968026,386,0
15728,BasicRequest,1,55320,55320,4251;-1;-1,4994;-1;-1,,,,,320.161641139,3865.245,0:t_wait:304.31711482900573;t_drive:350.1616411389987;fare:386,,,0,5,55624.31711482901,55974.478755968026,386,0
15744,BasicRequest,1,55320,55320,4251;-1;-1,4994;-1;-1,,,,,320.161641139,3865.245,0:t_wait:304.31711482900573;t_drive:350.1616411389987;fare:386,,,0,5,55624.31711482901,55974.478755968026,386,0
15106,BasicRequest,1,54180,54180,185;-1;-1,4994;-1;-1,,,,,791.5195872039999,10781.193,0:t_wait:781.0158453890035;t_drive:821.5195872039985;fare:1078,,,0,19,55165.046064895025,55986.56565209904,1078,0
15151,BasicRequest,1,54240,54240,185;-1;-1,4994;-1;-1,,,,,791.5195872039999,10781.193,0:t_wait:721.0158453889962;t_drive:821.5195872039985;fare:1078,,,0,19,55165.046064895025,55986.56565209904,1078,0
15165,BasicRequest,1,54240,54240,7899;-1;-1,4994;-1;-1,,,,,756.5876817139999,10313.285,0:t_wait:685.9729873929973;t_drive:1060.5926647059969;fare:1031,,,0,19,54925.97298739303,55986.56565209904,1031,0
15401,BasicRequest,1,54660,54660,9931;-1;-1,4994;-1;-1,,,,,330.77657875600005,3687.67,0:t_wait:375.6444402980196;t_drive:360.77657875599834;fare:368,,,0,22,55700.92193074006,56061.69850949606,368,0
15402,BasicRequest,1,54660,54660,1521;-1;-1,4994;-1;-1,,,,,556.7578255649998,7012.42,0:t_wait:588.0669183170176;t_drive:813.6315911790007;fare:701,,,0,22,55248.06691831704,56061.69850949606,701,0
15103,BasicRequest,1,54180,54180,6141;-1;-1,4994;-1;-1,,,,,597.3934824530002,7970.402,0:t_wait:639.7830472749993;t_drive:627.3934824530006;fare:797,,,0,12,55344.23944307805,56106.93861170606,797,0
15415,BasicRequest,1,54720,54720,6141;-1;-1,4994;-1;-1,,,,,597.3934824530002,7970.402,0:t_wait:624.2394430780259;t_drive:627.3934824530006;fare:797,,,0,12,55344.23944307805,56106.93861170606,797,0
15633,BasicRequest,1,55140,55140,4934;-1;-1,4994;-1;-1,,,,,536.321471534,7526.905000000002,0:t_wait:400.6171401720421;t_drive:566.321471534;fare:752,,,0,12,55540.61714017205,56106.93861170606,752,0
15681,BasicRequest,1,55200,55200,4934;-1;-1,4994;-1;-1,,,,,536.321471534,7526.905000000002,0:t_wait:340.6171401720421;t_drive:566.321471534;fare:752,,,0,12,55540.61714017205,56106.93861170606,752,0
15755,BasicRequest,1,55320,55320,1973;-1;-1,4994;-1;-1,,,,,403.42508942300003,5422.982,0:t_wait:401.8787983400034;t_drive:433.425089422999;fare:542,,,0,17,55721.87879834001,56155.30388776303,542,0
15971,BasicRequest,1,55680,55680,1973;-1;-1,4994;-1;-1,,,,,403.42508942300003,5422.982,0:t_wait:41.87879834001069;t_drive:433.425089422999;fare:542,,,0,17,55721.87879834001,56155.30388776303,542,0
15614,BasicRequest,1,55080,55080,10301;-1;-1,4994;-1;-1,,,,,474.28081276,5076.334999999999,0:t_wait:470.2703976530029;t_drive:504.2808127600001;fare:507,,,0,15,55550.270397653,56219.67112083799,507,0
15690,BasicRequest,1,55200,55200,3562;-1;-1,4994;-1;-1,,,,,427.566573906,4882.697999999999,0:t_wait:562.1045469320015;t_drive:457.56657390599867;fare:488,,,0,15,55762.104546931994,56219.67112083799,488,0
