operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,27,default_vehtype,route,False,32430.0,33113.73050036707,2944;-1;-1,10077;-1;-1,10172.906,0.7193007567311602,0.7182834661311601,0.0,,0,1186,1,,,2944;2986;3046;2935;5919;5744;2946;5939;2952;2953;10857;5886;10061;10062;10063;10060;10059;10761;10819;10818;10759;10018;10866;10066;10077,2944:32430;2986:32467.72097734942;3046:32471.61151287197;2935:32489.24902853052;5919:32506.367407199097;5744:32537.144015556292;2946:32569.666161225585;5939:32577.929739428877;2952:32608.36739601442;2953:32611.68555546324;10857:32614.560354138972;5886:32624.140872660806;10061:32658.073686279273;10062:32744.00064072247;10063:32769.1326199637;10060:32817.96437998517;10059:32830.85254435525;10761:32836.759733868494;10819:32838.25115521781;10818:32839.14850221137;10759:32840.72134804172;10018:32845.473191614874;10866:32867.43598081275;10066:32934.71639808156;10077:33113.73050036707
0,29,default_vehtype,route,False,32900.27011890887,33102.989959305654,3019;-1;-1,3014;-1;-1,3261.3820000000014,0.6112792740301901,0.6109531358301902,0.0,,0,1338;2174;2280,3,,,3019;3020;3021;3014,3019:32900.27011890887;3020:33101.10424759733;3021:33101.78471118995;3014:33102.989959305654
0,27,default_vehtype,boarding,True,33113.73050036707,33143.73050036707,10077;-1;-1,10077;-1;-1,0.0,0.7182834661311601,0.7182834661311601,0.0,,0,1186,1,,1186,,
0,28,default_vehtype,route,False,32430.0,33159.90821384115,2944;-1;-1,10742;-1;-1,12818.132,0.6487184754275668,0.6474366622275669,0.0,,0,1260,1,,,2944;2986;3046;2935;5919;5744;2946;5939;2952;10856;10834;10886;10890;11009;9990;9960;10014;9991;10102;10101;10100;10053;10049;10079;10080;10922;10742,2944:32430;2986:32467.72097734942;3046:32471.61151287197;2935:32489.24902853052;5919:32506.367407199097;5744:32537.144015556292;2946:32569.666161225585;5939:32577.929739428877;2952:32608.36739601442;10856:32614.918935026588;10834:32669.63585073883;10886:32730.76276331936;10890:32734.44599077104;11009:32840.90415012044;9990:32854.09989944439;9960:32859.555911334945;10014:32869.395883398094;9991:32872.318005703826;10102:32895.349066806986;10101:32968.482716293984;10100:32969.6024271824;10053:33073.34748059875;10049:33077.611038965064;10079:33125.58061831975;10080:33142.70440784177;10922:33158.187383490396;10742:33159.90821384115
0,29,default_vehtype,boarding,True,33102.989959305654,33132.989959305654,3014;-1;-1,3014;-1;-1,0.0,0.6109531358301902,0.6109531358301902,0.0,,0,1338;2174;2280,3,,1338,,
0,17,default_vehtype,route,False,33044.16820711896,33211.29319717702,3022;-1;-1,3014;-1;-1,2689.615999999999,0.8945003011083626,0.8942313395083628,0.0,,0,1397;857,2,,,3022;3013;3014,3022:33044.16820711896;3013:33045.05571159283;3014:33211.29319717702
0,28,default_vehtype,boarding,True,33159.90821384115,33189.90821384115,10742;-1;-1,10742;-1;-1,0.0,0.6474366622275669,0.6474366622275669,0.0,,0,1260,1,,1260,,
0,4,default_vehtype,route,False,32671.723210641223,33262.20828251765,10011;-1;-1,2944;-1;-1,11248.865999999998,0.8120426292637626,0.8109177426637626,0.0,,0,2755;645,2,,,10011;10007;9951;9950;2868;2870;2900;5712;2995;6408;6645;6719;2836;6720;2850;6385;6383;2990;2996;2997;5718;5717;6063;7027;6065;2948;2985;2986;2944,10011:32671.723210641223;10007:32773.154809922846;9951:32823.267295862104;9950:32826.07241397234;2868:32827.794934807804;2870:32838.9572891115;2900:32848.038955012824;5712:32901.53393583426;2995:32902.373040181854;6408:32918.1793164342;6645:32945.3508328913;6719:32951.23465064092;2836:32955.74811277677;6720:32962.96603088971;2850:32963.765208034805;6385:32993.010857193716;6383:32997.22267269121;2990:33022.83117528606;2996:33049.23748120947;2997:33064.35961793102;5718:33094.55026082651;5717:33118.56265345357;6063:33131.874213940326;7027:33177.89783598757;6065:33178.53726422665;2948:33195.36343322324;2985:33218.384383729426;2986:33224.48730516822;2944:33262.20828251765
0,4,default_vehtype,boarding,True,33262.20828251765,33292.20828251765,2944;-1;-1,2944;-1;-1,0.0,0.8109177426637626,0.8109177426637626,0.0,,0,2755;645,2,,2755;645,,
0,11,default_vehtype,route,False,32784.23303631581,33280.835086938714,2944;-1;-1,5937;-1;-1,7781.148999999999,0.7277682566238514,0.7269901417238515,0.0,,0,,0,,,2944;2986;3046;2935;2936;2948;6065;7026;6064;5361;2933;5718;2934;5740;6722;2853;2889;6721;5935;5936;5937,2944:32784.23303631581;2986:32821.954013665236;3046:32825.84454918779;2935:32843.48206484634;2936:32851.929986337775;2948:32857.44738970212;6065:32874.27355869871;7026:32874.891232732356;6064:32920.26826834438;5361:32933.299596637145;2933:32956.88808983686;5718:32957.87609666271;2934:33090.86914937771;5740:33123.36596174349;6722:33151.30255578429;2853:33152.76115009352;2889:33164.61942899474;6721:33166.109452258876;5935:33255.03700907706;5936:33256.231431378095;5937:33280.835086938714
