,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,0.46482937286565557,8089,0
1,0,1,0.6729251750996729,4570,0
2,0,2,0.9380036047587182,12519,0
3,0,3,0.883446992864319,10240,0
4,0,4,0.7517515835637654,12392,0
5,0,5,0.6099902417697239,9674,0
6,0,6,0.7969749057701858,10092,0
7,0,7,0.894650656191043,9309,0
8,0,8,0.921861983788111,2944,0
9,0,9,0.9701021115839337,11276,0
10,0,10,0.7238937490764514,11758,0
11,0,11,0.688995120923854,9864,0
12,0,12,0.579151392478016,812,0
13,0,13,0.6743248179087878,7438,0
14,0,14,0.5352001153425026,8077,0
15,0,15,0.7371506509179325,11227,0
16,0,16,0.44962988922757113,11262,0
17,0,17,0.8483656112083586,7255,0
18,0,18,0.6543082923573381,3130,0
19,0,19,0.6428432058239515,7784,0
20,0,20,0.7129042724984531,7369,0
21,0,21,0.5222843449743106,10584,0
22,0,22,0.7740693165639629,11130,0
23,0,23,0.771877969077288,9491,0
24,0,24,0.516831599596534,11429,0
25,0,25,0.6200759828052231,11842,0
26,0,26,0.5578674503875607,10092,0
27,0,27,0.6757281851311656,2646,0
28,0,28,0.5481135895275737,421,0
29,0,29,0.5890614040301919,7365,0
30,0,30,0.7622540991373817,2944,0
31,0,31,0.4488273799962767,10121,0
32,0,32,0.8919909940739701,9674,0
33,0,33,0.5286530736065822,9014,0
34,0,34,0.7812809143285696,11221,0
35,0,35,0.6745461809790616,8663,0
36,0,36,0.5789213927008009,10164,0
37,0,37,0.6979689763633546,12802,0
38,0,38,0.5720678405872605,3435,0
39,0,39,0.7955755685090815,9495,0
40,0,40,0.7819177513148218,12206,0
41,0,41,0.737942282682943,11412,0
42,0,42,0.5125040914274276,11445,0
43,0,43,0.9261210393584937,7580,0
44,0,44,0.4529197384696283,9057,0
45,0,45,0.727610369534326,11395,0
46,0,46,0.5466038440035614,10228,0
47,0,47,0.884944408761119,6784,0
48,0,48,0.5758273472851991,7343,0
49,0,49,0.568704924569895,11374,0
50,0,50,0.8103291059388834,9026,0
51,0,51,0.7879515652498833,9627,0
52,0,52,0.4679361167146358,11272,0
53,0,53,0.7566165644089231,9835,0
54,0,54,0.6410525661391819,10319,0
55,0,55,0.6532101438952631,12127,0
56,0,56,0.7481617830954423,5008,0
57,0,57,0.5850960946307204,6323,0
58,0,58,0.831681117717108,7707,0
59,0,59,0.8213088060818414,12113,0
60,0,60,0.921947435884108,10719,0
61,0,61,0.9084557621463324,8086,0
62,0,62,0.7564470203725246,10303,0
63,0,63,0.7532405453240887,10192,0
64,0,64,0.5101257769740158,11210,0
65,0,65,0.6557281767234954,4230,0
66,0,66,0.9381839010327954,3354,0
67,0,67,0.8309972633517428,11429,0
68,0,68,0.6217462150960834,12113,0
69,0,69,0.6838404955390358,11246,0
70,0,70,0.8466526929432294,9613,0
71,0,71,0.8005252834850132,10569,0
72,0,72,0.8832683220963072,2719,0
73,0,73,0.931280816624791,10319,0
74,0,74,0.5092618291792218,11423,0
75,0,75,0.9187170170723401,5384,0
76,0,76,0.6492079875128905,3985,0
77,0,77,0.5086009963469841,11981,0
78,0,78,0.6572762962728875,5871,0
79,0,79,0.971467450991967,6323,0
80,0,80,0.7920179924379387,11431,0
81,0,81,0.4733794498937482,9601,0
82,0,82,0.7093235072072974,7088,0
83,0,83,0.8846821152234143,10701,0
84,0,84,0.5191151455771245,11289,0
85,0,85,0.6794322520169895,11480,0
86,0,86,0.8252620657862114,9215,0
87,0,87,0.5133001113821554,7118,0
88,0,88,0.8965487439078358,10859,0
89,0,89,0.7792181443333311,7711,0
90,0,90,0.6439725989304848,4757,0
91,0,91,0.6424683209372739,10576,0
92,0,92,0.6363423688398031,9688,0
93,0,93,0.6493184505713118,8009,0
94,0,94,0.887427124735568,10473,0
95,0,95,0.46250350343031016,9815,0
96,0,96,0.8245704178592839,3303,0
97,0,97,0.7632997373419226,6004,0
98,0,98,0.5062752204507736,9779,0
99,0,99,0.479611365827161,7456,0
