,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,0.6638353959149756,5410,1635.3363758982596
1,0,1,0.7526877551207805,1174,1148.1816418261005
2,0,2,0.8279944449461606,11447,1209.8177292609616
3,0,3,0.43541433978359967,7547,955.0910208482965
4,0,4,0.6572257090647535,4541,947.9269234260137
5,0,5,0.5872250714128885,3160,1398.6548837019945
6,0,6,0.8378399870131692,6141,1086.2567547835934
7,0,7,0.7145592935720856,3699,647.7629939590988
8,0,8,0.8082326657410414,8002,1021.3675690890086
9,0,9,0.8574700707463299,10914,1381.3185988100013
