request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
14985,BasicRequest,1,53940,53940,9641;-1;-1,5106;-1;-1,,,,,428.41362868999994,6156.792000000001,0:t_wait:1174.587817949221;t_drive:458.41362869000295;fare:615,,,0.0,143.0,55114.587817949214,55686.90959803121,615.0,0
15396,BasicRequest,1,54660,54660,4428;-1;-1,5106;-1;-1,,,,,361.317659323,5232.931000000002,0:t_wait:635.5919387082031;t_drive:391.31765932300186;fare:523,,,0.0,143.0,55295.59193870822,55686.90959803121,523.0,0
15142,BasicRequest,1,54240,54240,1973;-1;-1,4994;-1;-1,,,,,403.42508942300003,5422.982,0:t_wait:888.8619274720768;t_drive:433.425089422999;fare:542,,,0.0,144.0,55128.86192747208,55699.587863873094,542.0,0
15745,BasicRequest,1,55320,55320,7173;-1;-1,4994;-1;-1,,,,,340.69016140800005,4314.049999999999,0:t_wait:8.897702465073962;t_drive:370.69016140799795;fare:431,,,0.0,144.0,55328.897702465074,55699.587863873094,431.0,0
15991,BasicRequest,1,55740,55740,4931;-1;-1,955;-1;-1,,,,,335.9190412710001,4902.407,0:,,,,,,,,0
15992,BasicRequest,1,55740,55740,4254;-1;-1,11447;-1;-1,,,,,540.6397304469999,7038.583000000001,0:,,,,,,,,0
15996,BasicRequest,1,55740,55740,4934;-1;-1,8210;-1;-1,,,,,807.0383072220001,12279.867000000004,0:,,,,,,,,0
15999,BasicRequest,1,55740,55740,3699;-1;-1,10186;-1;-1,,,,,447.373412477,5375.249000000001,0:,,,,,,,,0
16000,BasicRequest,1,55740,55740,1498;-1;-1,6512;-1;-1,,,,,631.2434231699999,9321.898000000001,0:,,,,,,,,0
16005,BasicRequest,1,55740,55740,10301;-1;-1,1558;-1;-1,,,,,514.3012015219999,7020.425000000001,0:,,,,,,,,0
16009,BasicRequest,1,55740,55740,605;-1;-1,5238;-1;-1,,,,,291.58613023099997,3701.8630000000003,0:,,,,,,,,0
16012,BasicRequest,1,55740,55740,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:,,,,,,,,0
16013,BasicRequest,1,55740,55740,605;-1;-1,4393;-1;-1,,,,,594.358934952,9026.903999999999,0:,,,,,,,,0
16018,BasicRequest,1,55740,55740,5106;-1;-1,5881;-1;-1,,,,,293.475535896,2915.7670000000003,0:,,,,,,,,0
16019,BasicRequest,1,55740,55740,1498;-1;-1,7547;-1;-1,,,,,1303.532962753,21054.231999999996,0:,,,,,,,,0
16020,BasicRequest,1,55740,55740,1498;-1;-1,185;-1;-1,,,,,1433.371219743,22099.051999999996,0:,,,,,,,,0
16023,BasicRequest,1,55740,55740,5238;-1;-1,5858;-1;-1,,,,,205.34479886199995,2391.3909999999996,0:,,,,,,,,0
16026,BasicRequest,1,55740,55740,1498;-1;-1,10479;-1;-1,,,,,930.705534463,13997.277000000002,0:,,,,,,,,0
16028,BasicRequest,1,55740,55740,10186;-1;-1,2074;-1;-1,,,,,571.9653422599999,7054.9619999999995,0:,,,,,,,,0
16030,BasicRequest,1,55740,55740,1498;-1;-1,5881;-1;-1,,,,,812.4316455430001,11681.866000000002,0:,,,,,,,,0
16031,BasicRequest,1,55740,55740,1498;-1;-1,6011;-1;-1,,,,,905.5952492490001,13766.365000000002,0:,,,,,,,,0
16036,BasicRequest,1,55740,55740,5881;-1;-1,955;-1;-1,,,,,220.52980589499998,2727.7200000000003,0:,,,,,,,,0
15173,BasicRequest,1,54300,54300,7630;-1;-1,5858;-1;-1,,,,,271.52398146099995,3061.0950000000003,0:t_wait:1189.63408879903;t_drive:301.52398146100313;fare:306,,,0.0,13.0,55489.63408879907,55791.15807026008,306.0,0
