operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,9,default_vehtype,route,False,27840,28379.776793506302,2944;-1;-1,10011;-1;-1,7998.815,0.9627983191463305,0.9619984376463306,0.0,,0,,0,,,2944;2986;3046;2935;2936;2948;6065;3024;3029;3004;2939;2930;3001;5251;2961;3040;11086;10042;10037;9912;10004;9923;10009;10010;10011,2944:27840;2986:27877.72097734942;3046:27881.61151287197;2935:27899.24902853052;2936:27907.696950021953;2948:27913.214353386305;6065:27930.040522382893;3024:27937.87589505648;3029:27950.70472469141;3004:27967.07825949814;2939:27973.10417440508;2930:27978.708818284824;3001:27985.630058953604;5251:28020.664715488016;2961:28039.953417681492;3040:28123.989761504992;11086:28133.598201785186;10042:28201.396609086547;10037:28202.10854571625;9912:28304.522199975378;10004:28305.097900384986;9923:28320.663186613412;10009:28321.3222128999;10010:28322.428617568068;10011:28379.776793506302
0,9,default_vehtype,boarding,True,28379.776793506302,28409.776793506302,10011;-1;-1,10011;-1;-1,0.0,0.9619984376463306,0.9619984376463306,0,,0,641;647,2,641;647,,,
0,7,default_vehtype,route,False,27840.0,28523.73050036708,2944;-1;-1,10077;-1;-1,10172.906,0.8229470565333281,0.8219297659333281,0.0,,0,,0,,,2944;2986;3046;2935;5919;5744;2946;5939;2952;2953;10857;5886;10061;10062;10063;10060;10059;10761;10819;10818;10759;10018;10866;10066;10077,2944:27840;2986:27877.72097734942;3046:27881.61151287197;2935:27899.24902853052;5919:27916.367407199097;5744:27947.144015556292;2946:27979.666161225585;5939:27987.929739428877;2952:28018.36739601442;2953:28021.68555546324;10857:28024.560354138972;5886:28034.140872660806;10061:28068.073686279273;10062:28154.00064072247;10063:28179.1326199637;10060:28227.964379985176;10059:28240.852544355253;10761:28246.759733868497;10819:28248.25115521782;10818:28249.148502211377;10759:28250.721348041727;10018:28255.47319161488;10866:28277.43598081276;10066:28344.71639808157;10077:28523.73050036708
0,7,default_vehtype,boarding,True,28523.73050036708,28553.73050036708,10077;-1;-1,10077;-1;-1,0.0,0.8219297659333281,0.8219297659333281,0.0,,0,1185,1,1185,,,
0,8,default_vehtype,route,False,27840.0,28569.908213841143,2944;-1;-1,10742;-1;-1,12818.132000000001,0.916309922773969,0.9150281095739692,0.0,,0,,0,,,2944;2986;3046;2935;5919;5744;2946;5939;2952;10856;10834;10886;10890;11009;9990;9960;10014;9991;10102;10101;10100;10053;10049;10079;10080;10922;10742,2944:27840;2986:27877.72097734942;3046:27881.61151287197;2935:27899.24902853052;5919:27916.367407199097;5744:27947.144015556292;2946:27979.666161225585;5939:27987.929739428877;2952:28018.36739601442;10856:28024.918935026588;10834:28079.63585073883;10886:28140.76276331936;10890:28144.44599077104;11009:28250.90415012044;9990:28264.09989944439;9960:28269.555911334948;10014:28279.395883398098;9991:28282.318005703833;10102:28305.34906680699;10101:28378.482716293987;10100:28379.6024271824;10053:28483.34748059875;10049:28487.61103896506;10079:28535.580618319742;10080:28552.704407841764;10922:28568.187383490393;10742:28569.908213841143
0,8,default_vehtype,boarding,True,28569.908213841143,28599.908213841143,10742;-1;-1,10742;-1;-1,0.0,0.9150281095739692,0.9150281095739692,0.0,,0,1259,1,1259,,,
0,6,default_vehtype,route,False,27840,28733.234286195075,2944;-1;-1,4189;-1;-1,17222.911999999997,0.9458865003910399,0.9441642091910399,0.0,,0,,0,,,2944;2971;3045;3026;6857;2880;2904;2842;2849;3012;6941;5907;6195;5168;3030;5166;5169;3047;3016;3018;3009;5575;4215;4158;4189,2944:27840;2971:27884.009093146025;3045:27924.548390524335;3026:28019.97497427523;6857:28070.20691660701;2880:28124.94244083303;2904:28128.99681795812;2842:28141.973412007363;2849:28152.969196625196;3012:28170.04845376351;6941:28171.302380829446;5907:28175.186199329404;6195:28180.38968596744;5168:28189.39633712468;3030:28191.02594521344;5166:28192.92790029576;5169:28203.880872438447;3047:28207.56833764166;3016:28278.66053421368;3018:28279.45046816919;3009:28321.850371601075;5575:28375.79717134716;4215:28635.48947864987;4158:28647.198869392836;4189:28733.234286195075
0,4,default_vehtype,route,False,27840.0,28799.169317040276,2944;-1;-1,5910;-1;-1,17027.640000000003,0.7644474598764522,0.7627446958764527,0.0,,0,,0,,,2944;2986;3046;2935;2936;2948;6065;7026;6064;5361;2933;6680;2987;2988;2989;2963;2996;2911;2893;6747;2980;2981;6409;6418;6416;6415;6414;5962;6456;6877;5958;5910,2944:27840;2986:27877.72097734942;3046:27881.61151287197;2935:27899.24902853052;2936:27907.696950021953;2948:27913.214353386305;6065:27930.040522382893;7026:27930.658196416538;6064:27976.035232028564;5361:27989.066560321335;2933:28012.655053521048;6680:28016.848526140948;2987:28018.094667425845;2988:28042.884507261206;2989:28056.01873462341;2963:28058.349566316323;2996:28058.93089013522;2911:28146.812847007088;2893:28156.7868985461;6747:28160.10254144159;2980:28290.351959838154;2981:28291.474063005655;6409:28630.034258961274;6418:28639.634172737547;6416:28648.21434860141;6415:28649.12366320413;6414:28657.912738413994;5962:28692.598062485056;6456:28702.01144627825;6877:28711.40357917667;5958:28721.015491065784;5910:28799.169317040276
0,6,default_vehtype,boarding,True,28733.234286195075,28763.234286195075,4189;-1;-1,4189;-1;-1,0.0,0.9441642091910399,0.9441642091910399,0.0,,0,2065,1,2065,,,
0,6,default_vehtype,boarding,True,28763.234286195075,28793.234286195075,4189;-1;-1,4189;-1;-1,0.0,0.9441642091910399,0.9441642091910399,0.0,,0,2065;2083,2,2083,,,
0,9,default_vehtype,route,False,28409.776793506302,28780.47305887895,10011;-1;-1,10750;-1;-1,7887.446,0.9619984376463306,0.9612096930463306,0.0,,0,641;647,2,,,10011;10007;9951;9950;2868;2870;2900;5712;2995;6408;6645;6719;2836;6720;2850;5253;5254;6647;10867;10737;10750,10011:28409.776793506302;10007:28511.208392787925;9951:28561.320878727183;9950:28564.125996837418;2868:28565.848517672883;2870:28577.010871976578;2900:28586.092537877903;5712:28639.58751869934;2995:28640.42662304693;6408:28656.232899299277;6645:28683.404415756377;6719:28689.288233506002;2836:28693.801695641847;6720:28701.019613754783;2850:28701.818790899877;5253:28703.887877079447;5254:28706.64729777686;6647:28732.036844254006;10867:28746.26508089746;10737:28752.7066439872;10750:28780.47305887895
0,0,default_vehtype,route,False,27840.0,28840.136313832863,2944;-1;-1,4814;-1;-1,21805.948000000004,0.7724415914984484,0.7702609966984484,0.0,,0,,0,,,2944;2986;3046;2935;2936;2948;6065;7026;6064;5361;2933;6680;2987;2988;2989;2963;5685;5969;5968;6384;6386;5255;5253;6648;6646;6718;2991;2992;2993;2874;2871;9969;9950;2868;2867;2872;2885;4827;4814,2944:27840;2986:27877.72097734942;3046:27881.61151287197;2935:27899.24902853052;2936:27907.696950021953;2948:27913.214353386305;6065:27930.040522382893;7026:27930.658196416538;6064:27976.035232028564;5361:27989.066560321335;2933:28012.655053521048;6680:28016.848526140948;2987:28018.094667425845;2988:28042.884507261206;2989:28056.01873462341;2963:28058.349566316323;5685:28059.156037773017;5969:28084.38476450888;5968:28084.945620360704;6384:28110.29939183529;6386:28114.55566644159;5255:28139.79541008869;5253:28142.81258975941;6648:28148.338877559414;6646:28153.854824804857;6718:28155.261773319868;2991:28187.545702156593;2992:28204.969198935403;2993:28205.776817349524;2874:28261.697059175;2871:28268.51169566019;9969:28275.163246827786;9950:28282.555137012634;2868:28284.2776578481;2867:28313.657818779688;2872:28438.08164790332;2885:28479.1643011015;4827:28794.50780663632;4814:28840.136313832863
