node_index,osm_id,is_stop_only,pos_x,pos_y
413,163158804,False,-87.897314,37.371396
414,163160438,False,-88.081953,37.328693
415,163160468,False,-88.0813497,37.3329923
416,163162767,False,-88.011034,37.424306
417,163166206,False,-88.1657976,37.4606336
418,163167501,False,-88.1411789,37.2195266
419,163169931,False,-88.120941,37.171428
420,163174751,False,-88.178966,37.160905
421,163184538,False,-88.089625,37.333681
422,163190963,False,-88.096189,37.329532
423,163200567,False,-88.155636,37.315102
424,163203221,False,-88.155559,37.314677
425,163204490,False,-88.021171,37.402434
426,163204962,False,-88.208486,37.275367
427,163231161,False,-86.99513,37.612647
428,163231325,False,-87.0191,37.658778
429,163233247,False,-87.160478,37.759316
430,163233288,False,-87.157748,37.755773
431,163233296,False,-87.157515,37.755425
432,163233297,False,-87.157462,37.755283
433,163233312,False,-87.157422,37.754864
434,163233344,False,-87.156486,37.755593
435,163234776,False,-87.164949,37.769829
436,163234830,False,-87.1684254,37.765597
437,163234936,False,-87.112933,37.763785
438,163234953,False,-87.1125511,37.7636017
439,163234995,False,-87.0921545,37.7294486
440,163235031,False,-87.0879033,37.7307822
441,163235043,False,-87.0875143,37.7306522
442,163235134,False,-87.088882,37.733134
443,163235148,False,-87.088227,37.732828
444,163235176,False,-87.083724,37.734304
445,163235376,False,-87.165921,37.773505
446,163235414,False,-87.16843,37.775728
447,163235460,False,-87.083578,37.73415
448,163235491,False,-87.087091,37.731289
449,163235505,False,-87.087316,37.73058
450,163235818,False,-87.2599288,37.7565425
451,163235883,False,-87.260067,37.755216
452,163235966,False,-87.1683515,37.7654409
453,163236088,False,-87.156432,37.755449
454,163236134,False,-87.156755,37.75139
455,163236300,False,-87.153973,37.746539
456,163236362,False,-87.150043,37.742104
457,163236378,False,-87.1481076,37.7413518
458,163236403,False,-87.144477,37.739362
459,163236510,False,-87.1450946,37.7400352
460,163236815,False,-87.251391,37.626319
461,163236828,False,-87.25159,37.625995
462,163236830,False,-87.089009,37.73309
463,163236836,False,-87.089044,37.732455
464,163236848,False,-87.092723,37.729334
465,163238801,False,-87.1220445,37.7302668
466,163238839,False,-87.123176,37.729524
467,163238879,False,-87.128585,37.729993
468,163240473,False,-87.0714743,37.7579369
469,163240773,False,-87.1633897,37.7655907
470,163240883,False,-87.160692,37.759233
471,163240926,False,-87.159985,37.755608
472,163240938,False,-87.159981,37.755093
473,163240939,False,-87.15995,37.754946
474,163240946,False,-87.159877,37.754711
475,163240995,False,-87.15677,37.750882
476,163241336,False,-87.165303,37.772041
477,163241761,False,-87.122259,37.729527
478,163241776,False,-87.121683,37.729367
479,163241982,False,-87.122948,37.727023
480,163242000,False,-87.1224222,37.7276125
481,163242101,False,-87.1761124,37.7537773
482,163242201,False,-87.070172,37.757901
483,163242220,False,-87.070214,37.757368
484,163242260,False,-87.071247,37.753542
485,163242288,False,-87.1120565,37.7640101
486,163242307,False,-87.1125891,37.7641771
487,163242742,False,-87.246645,37.823118
488,163242762,False,-87.2664443,37.7552982
489,163242784,False,-87.261223,37.757429
490,163242793,False,-87.2604036,37.7575356
491,163242802,False,-87.260447,37.7578557
492,163242838,False,-87.255116,37.757762
493,163242896,False,-87.056916,37.791349
494,163243049,False,-87.2670182,37.7550049
495,163243072,False,-87.260037,37.755156
496,163243929,False,-87.093083,37.7409515
497,163243937,False,-87.0938452,37.7417201
498,163243949,False,-87.09482,37.743311
499,163243961,False,-87.093591,37.741822
500,163243967,False,-87.117195,37.727464
501,163244013,False,-87.122829,37.7278427
502,163244019,False,-87.1230358,37.7276563
503,163244066,False,-87.127782,37.729586
504,163245316,False,-87.057522,37.791093
505,163246278,False,-87.088776,37.732713
506,163246281,False,-87.088647,37.73275
507,163246342,False,-87.08763,37.73084
508,163246346,False,-87.087504,37.730882
509,163248443,False,-87.117379,37.7277
510,163248609,False,-87.16376,37.774515
511,163248660,False,-87.1657298,37.7736111
512,163249039,False,-87.161046,37.754821
513,163249256,False,-87.14932,37.744127
514,163249265,False,-87.1511116,37.7449286
515,163249289,False,-87.153866,37.746747
516,163249341,False,-87.148825,37.745531
517,163249351,False,-87.1503516,37.7412952
518,163251520,False,-87.069363,37.757036
519,163251603,False,-87.069909,37.7380459
520,163251637,False,-87.071822,37.742494
521,163251777,False,-87.0703419,37.7382175
522,163251836,False,-87.077115,37.737708
523,163252692,False,-87.232673,37.757845
524,163252704,False,-87.233472,37.757325
525,163252710,False,-87.232598,37.758039
526,163252742,False,-87.232126,37.757493
527,163253876,False,-87.247877,37.752893
528,163253883,False,-87.247822,37.752457
529,163254546,False,-87.1229173,37.7275378
530,163254899,False,-87.0733113,37.7406522
531,163256357,False,-87.0782146,37.7373391
532,163257051,False,-87.161077,37.754969
533,163257656,False,-87.102083,37.754667
534,163257776,False,-87.086859,37.72971
535,163257802,False,-87.0814742,37.7209698
536,163257833,False,-87.0653375,37.7018044
537,163257867,False,-87.091099,37.737006
538,163262644,False,-87.099563,37.773352
539,163262649,False,-87.099463,37.772259
540,163262687,False,-87.09857,37.765243
541,163262724,False,-87.097559,37.754339
542,163265582,False,-87.11928,37.736239
543,163273140,False,-87.1132484,37.7714809
544,163275032,False,-87.113537,37.774769
545,163275096,False,-87.148125,37.773907
546,163278438,False,-87.073736,37.730349
547,163278604,False,-87.061353,37.717868
548,163290143,False,-87.155289,37.755719
549,163290167,False,-87.1079224,37.7643165
550,163290193,False,-87.1125631,37.7638875
551,163290310,False,-87.145644,37.757637
552,163290743,False,-87.0599976,37.7373403
553,163297929,False,-87.05886,37.753251
554,163301339,False,-87.174518,37.777485
555,163303848,False,-87.104312,37.775282
556,163303856,False,-87.104117,37.773067
557,163303858,False,-87.1040113,37.7720042
558,163303871,False,-87.103385,37.765056
559,163304063,False,-87.083853,37.779416
560,163304086,False,-87.0776456,37.7718926
561,163305271,False,-87.083634,37.779523
562,163312928,False,-87.246925,37.753097
563,163314314,False,-87.288844,37.698664
564,163318277,False,-87.113342,37.772557
565,163318326,False,-87.112214,37.76027
566,163318464,False,-87.123996,37.722363
567,163318467,False,-87.124062,37.722067
568,163318482,False,-87.125845,37.714905
569,163318668,False,-87.12417,37.722399
570,163318669,False,-87.124178,37.722365
571,163321406,False,-87.112828,37.760432
572,163333305,False,-87.105462,37.606353
573,163337136,False,-87.0557838,37.7601653
574,163340159,False,-87.153076,37.734476
575,163340195,False,-87.151444,37.738902
576,163340317,False,-87.14862,37.772496
577,163342204,False,-87.108619,37.771746
578,163345409,False,-87.100742,37.775485
579,163345454,False,-87.093729,37.774686
580,163357932,False,-87.108701,37.772801
581,163370887,False,-87.124515,37.722469
582,163370909,False,-87.126511,37.72262
583,163370956,False,-87.124469,37.722368
584,163656414,False,-89.036257,36.517843
585,163657064,False,-89.034715,36.503064
586,163658528,False,-89.1200068,36.5037676
587,163659338,False,-89.2071287,36.5665815
588,163661910,False,-88.8758009,36.518592
589,163662730,False,-88.8724677,36.511429
590,163662738,False,-88.8726469,36.5115778
591,163663105,False,-88.8950076,36.5172373
592,163663747,False,-89.274626,36.5526619
593,163665456,False,-88.903473,36.542896
594,163665504,False,-88.9067062,36.5464453
595,163665803,False,-88.8896325,36.5126471
596,163665930,False,-88.8902504,36.5168018
597,163666951,False,-88.8773919,36.5028123
598,163671638,False,-88.874125,36.511761
599,163671645,False,-88.8734877,36.5114377
600,163671658,False,-88.8727284,36.5111619
601,163671662,False,-88.8726236,36.5111525
602,163671952,False,-88.908639,36.547263
603,163672517,False,-89.032103,36.555449
604,163675901,False,-89.126389,36.527409
605,163676539,False,-89.178426,36.57055
606,163679225,False,-89.179,36.56054
607,163681834,False,-89.2173643,36.5574951
608,163681837,False,-89.2161368,36.5578266
609,163681930,False,-89.2069771,36.5664061
610,163681940,False,-89.206591,36.5667051
611,163683562,False,-88.890149,36.513807
612,163685053,False,-88.8757847,36.502484
613,163685096,False,-88.8759628,36.5036498
614,163688490,False,-89.2159928,36.5575618
615,163690417,False,-89.2121956,36.5682763
616,163692950,False,-88.8991761,36.502717
617,163692962,False,-88.8994632,36.5099503
618,163693149,False,-88.866381,36.51966
619,163693922,False,-88.871449,36.516031
620,163694807,False,-88.890188,36.515364
621,163694836,False,-88.890171,36.519966
622,163695419,False,-88.8718477,36.511717
623,163695452,False,-88.8713,36.52087
624,163696975,False,-88.8720227,36.5116834
625,163698237,False,-88.8728788,36.5105914
626,163704253,False,-88.8716912,36.5071524
627,163707567,False,-88.870741,36.502501
628,163758422,False,-88.789283,36.661579
629,163759250,False,-88.803976,36.737986
630,163759899,False,-88.791545,36.79873
631,163762077,False,-88.605228,36.64129
632,163763360,False,-88.492942,36.510261
633,163764331,False,-88.532497,36.589745
634,163766186,False,-88.634619,36.736945
635,163766275,False,-88.634587,36.7416433
636,163766289,False,-88.6357918,36.741638
637,163767150,False,-88.571504,36.854798
638,163769627,False,-88.643317,36.768137
639,163769661,False,-88.64377,36.768041
640,163769689,False,-88.646063,36.765017
641,163769700,False,-88.6428765,36.7664165
642,163769719,False,-88.6424662,36.7665067
643,163769829,False,-88.646937,36.764171
644,163769991,False,-88.595874,36.774547
645,163770015,False,-88.59619,36.774695
646,163770065,False,-88.600215,36.773897
647,163770095,False,-88.595877,36.774173
648,163770121,False,-88.595446,36.774737
649,163770171,False,-88.589994,36.776921
650,163771558,False,-88.6605881,36.7538777
651,163771605,False,-88.6559278,36.7561
652,163771656,False,-88.6534987,36.7592005
653,163772093,False,-88.642788,36.7658176
654,163773545,False,-88.59154,36.776818
655,163773593,False,-88.59557,36.776522
656,163773621,False,-88.595853,36.77668
657,163773953,False,-88.6430186,36.7663848
658,163774438,False,-88.6667054,36.7394658
659,163774528,False,-88.6675171,36.742805
660,163775197,False,-88.6601567,36.7543944
661,163775230,False,-88.6574935,36.7576898
662,163775271,False,-88.6529844,36.7597774
663,163780721,False,-88.6673181,36.7244732
664,163781566,False,-88.595857,36.776444
665,163781584,False,-88.596324,36.776439
666,163781627,False,-88.599839,36.774256
667,163781863,False,-88.595871,36.774777
668,163786577,False,-88.667575,36.7359649
669,163786629,False,-88.6684039,36.7388513
670,163786661,False,-88.6676704,36.7419504
671,163786864,False,-88.643535,36.769388
672,163787172,False,-88.595847,36.776932
673,163789569,False,-88.6431988,36.7683546
674,163789589,False,-88.6428452,36.768255
675,163789615,False,-88.6402221,36.7688377
676,163792153,False,-88.5704739,36.6945798
677,163795940,False,-88.6674115,36.7364563
678,163796694,False,-88.738351,36.644045
679,163796788,False,-88.749639,36.64515
680,163796902,False,-88.756295,36.647868
681,163797325,False,-88.788399,36.661446
682,163797353,False,-88.788728,36.661728
683,163797414,False,-88.632903,36.642139
684,163797713,False,-88.679639,36.637508
685,163797775,False,-88.686994,36.634617
686,163798260,False,-88.7386924,36.6429154
687,163799371,False,-88.532359,36.781174
688,163799391,False,-88.532087,36.781559
689,163800414,False,-88.621173,36.737059
690,163800782,False,-88.62198,36.7155735
691,163801017,False,-88.6366114,36.7477949
692,163806975,False,-88.635819,36.738365
693,163809071,False,-88.789531,36.661529
694,163809074,False,-88.789273,36.661521
695,163809081,False,-88.788614,36.661486
696,163820230,False,-88.514135,36.66698
697,163821039,False,-88.51447,36.717467
698,163822197,False,-88.495371,36.774052
699,163822842,False,-88.531648,36.781299
700,163827044,False,-88.634046,36.560145
701,163833659,False,-88.569239,36.560553
702,163837799,False,-88.6944777,36.7964485
703,163837813,False,-88.694799,36.796815
704,163839266,False,-88.773264,36.884134
705,163848661,False,-88.6369699,36.7474248
706,163850101,False,-88.5447839,36.9336599
707,163852028,False,-88.71887,36.546601
708,163852100,False,-88.72367,36.546476
709,163852759,False,-88.807153,36.557625
710,163852823,False,-88.814672,36.561794
711,163865629,False,-88.6428214,36.7653724
