,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,0.5955043225962778,9613,0
1,0,1,0.49158748227401927,11272,0
2,0,2,0.8088536239701823,12519,0
3,0,3,0.66705520758241,12392,0
4,0,4,0.82753463891711,10192,0
5,0,5,0.7992905959148199,9674,0
6,0,6,0.837100903718074,11880,0
7,0,7,0.8840344242910417,9242,0
8,0,8,0.6080012933372787,2944,0
9,0,9,0.8862028359180957,11276,0
10,0,10,0.9135938852463343,9779,0
11,0,11,0.7386437490089233,10569,0
12,0,12,0.6917762795087865,8159,0
13,0,13,0.519238715174085,12725,0
14,0,14,0.4935899487065916,9586,0
15,0,15,0.5341393622307216,2719,0
16,0,16,0.44484974832726826,7707,0
17,0,17,0.9204211245247903,8605,0
18,0,18,0.7926183848388856,4807,0
19,0,19,0.5600114727992443,3139,0
20,0,20,0.7332152837984537,9835,0
21,0,21,0.5461236657035606,11567,0
22,0,22,0.7778556874829488,11130,0
23,0,23,0.942924672407843,10664,0
24,0,24,0.46755329169627247,7368,0
25,0,25,0.631009676939802,11842,0
26,0,26,0.9096688375124728,9688,0
27,0,27,0.6993480001238535,7784,0
28,0,28,0.8704362356643209,7118,0
29,0,29,0.5188102777210112,7365,0
30,0,30,0.6356424861713146,2944,0
31,0,31,0.6465160363239496,10232,0
32,0,32,0.8659456594432288,9674,0
33,0,33,0.6668076634234901,9014,0
34,0,34,0.6686663986780259,9786,0
35,0,35,0.8496117479108469,7438,0
36,0,36,0.9347471897881079,10228,0
37,0,37,0.4714857731656553,3130,0
38,0,38,0.7037197674673159,4085,0
39,0,39,0.5222077508743075,3985,0
40,0,40,0.5870267983872559,10319,0
41,0,41,0.9257716841707426,4230,0
42,0,42,0.5033539576965338,11500,0
43,0,43,0.4914286596275702,2494,0
44,0,44,0.92339045722641,8009,0
45,0,45,0.7881240411090793,10601,0
46,0,46,0.8152580648285686,6858,0
47,0,47,0.8267136474850817,9907,0
48,0,48,0.5117782037428008,812,0
49,0,49,0.8198252503850108,10584,0
50,0,50,0.4733242081303057,9026,0
51,0,51,0.9419770228960969,9627,0
52,0,52,0.5752217709698942,4757,0
53,0,53,0.937455167383936,8661,0
54,0,54,0.5264381307810164,9495,0
55,0,55,0.7559303871379396,11210,0
56,0,56,0.9131935658611189,6323,0
57,0,57,0.5909211741070395,6323,0
58,0,58,0.6731565339996732,10572,0
59,0,59,0.636744779078016,12113,0
60,0,60,0.9642802356859731,10719,0
61,0,61,0.8826309798234149,11221,0
62,0,62,0.8702910003355661,8532,0
63,0,63,0.8126931149077312,8129,0
64,0,64,0.7612393008725239,10164,0
65,0,65,0.917871954096306,6323,0
66,0,66,0.766314500877887,8605,0
67,0,67,0.7093878705311614,11429,0
68,0,68,0.9327039060078371,12113,0
69,0,69,0.6694573842757542,11246,0
70,0,70,0.6413639829952649,11262,0
71,0,71,0.7169536293633518,6784,0
72,0,72,0.7533743697290864,3308,0
73,0,73,0.7257621015343239,9057,0
74,0,74,0.7749057274639632,6323,0
75,0,75,0.6601602398859514,10703,0
76,0,76,0.6512800320128908,10462,0
77,0,77,0.6112152373960849,9907,0
78,0,78,0.5366718611875678,11412,0
79,0,79,0.9237530336564592,6323,0
80,0,80,0.5476633927274268,11431,0
81,0,81,0.6793713183169893,9601,0
82,0,82,0.5383715585837429,7343,0
83,0,83,0.777873942063765,7369,0
84,0,84,0.7328543921179314,11374,0
85,0,85,0.9265111495201732,10584,0
86,0,86,0.8465348134862088,6323,0
87,0,87,0.821007223159287,12147,0
88,0,88,0.5760493202685794,11934,0
89,0,89,0.7953702625333312,9872,0
90,0,90,0.464685443193748,11843,0
91,0,91,0.7866359007772847,10576,0
92,0,92,0.8733107058761966,11629,0
93,0,93,0.5152858720469825,10473,0
94,0,94,0.7051203006390367,10075,0
95,0,95,0.84428025002528,3435,0
96,0,96,0.7607785311240882,3303,0
97,0,97,0.5958430177567798,6323,0
98,0,98,0.8477563419083659,9815,0
99,0,99,0.600378920827571,7088,0
100,0,100,0.5482215053798201,12267,0
101,0,101,0.5620419836513795,10240,0
102,0,102,0.6035172207697267,5008,0
103,0,103,0.564417077230192,11593,0
104,0,104,0.9674456915315012,3303,0
105,0,105,0.8033332901818397,10859,0
106,0,106,0.7850496311498829,4570,0
107,0,107,0.906932137158298,11423,0
108,0,108,0.6642926170304857,4780,0
109,0,109,0.7561996046072958,8089,0
110,0,110,0.7261714422244773,11758,0
111,0,111,0.48309957131463704,11395,0
112,0,112,0.7102522980954412,421,0
113,0,113,0.5778038117852005,12206,0
114,0,114,0.7167302611199942,12514,0
115,0,115,0.511765966577121,5871,0
116,0,116,0.4965546181696284,4895,0
117,0,117,0.5041352104327491,4717,0
118,0,118,0.5109973512425013,838,0
119,0,119,0.948304980672337,4786,0
120,0,120,0.8506548879115702,12802,0
121,0,121,0.6142214228008014,10664,0
122,0,122,0.9019555114841089,3354,0
123,0,123,0.5319588913725817,11227,0
124,0,124,0.7914094881373789,10655,0
125,0,125,0.6199628094052215,8663,0
126,0,126,0.8987626804236984,11289,0
127,0,127,0.5246795616507709,4780,0
128,0,128,0.8001094097517402,7283,0
129,0,129,0.677983016872885,10303,0
130,0,130,0.8582841171562825,6004,0
131,0,131,0.8887918794739696,8077,0
132,0,132,0.9518155572584948,10092,0
133,0,133,0.6802730818790605,8086,0
134,0,134,0.8110417366993616,6323,0
135,0,135,0.6658214612573367,11445,0
136,0,136,0.5276707158316246,12514,0
137,0,137,0.6006414312873704,10703,0
