request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
9924,BasicRequest,1,44400,44400,1498;-1;-1,4307;-1;-1,,,,,1035.26655909,17202.838,0:t_wait:926.9586807620508;t_drive:1302.3850597810015;fare:1720,,,0.0,94.0,45326.95868076208,46629.34374054311,1720.0,0
10438,BasicRequest,1,45480,45480,10479;-1;-1,4307;-1;-1,,,,,311.67952531799995,4257.509000000001,0:t_wait:807.6642152250788;t_drive:341.67952531800256;fare:425,,,0.0,94.0,46287.66421522511,46629.34374054311,425.0,0
10247,BasicRequest,1,45060,45060,3562;-1;-1,4994;-1;-1,,,,,427.566573906,4882.697999999999,0:t_wait:1074.092966751159;t_drive:457.56657390599867;fare:488,,,0.0,98.0,46134.092966751174,46678.93280743216,488.0,0
10400,BasicRequest,1,45420,45420,5106;-1;-1,4994;-1;-1,,,,,130.589544566,1167.5749999999998,0:t_wait:1098.3432628661685;t_drive:160.58954456599895;fare:116,,,0.0,98.0,46518.34326286617,46678.93280743216,116.0,0
11097,BasicRequest,1,46680,46680,7630;-1;-1,7746;-1;-1,,,,,348.803528568,4180.357,0:,,,,,,,,0
11099,BasicRequest,1,46680,46680,63;-1;-1,1174;-1;-1,,,,,450.040024339,6128.886,0:,,,,,,,,0
11100,BasicRequest,1,46680,46680,11010;-1;-1,1521;-1;-1,,,,,332.35190593899995,4063.5199999999986,0:,,,,,,,,0
11103,BasicRequest,1,46680,46680,4251;-1;-1,6512;-1;-1,,,,,431.393403024,4732.924000000001,0:,,,,,,,,0
11104,BasicRequest,1,46680,46680,2420;-1;-1,5881;-1;-1,,,,,356.87991503,5112.3730000000005,0:,,,,,,,,0
11105,BasicRequest,1,46680,46680,1498;-1;-1,7173;-1;-1,,,,,672.580080471,9963.111,0:,,,,,,,,0
11106,BasicRequest,1,46680,46680,1498;-1;-1,4254;-1;-1,,,,,1096.828127744,13594.481,0:,,,,,,,,0
11109,BasicRequest,1,46680,46680,677;-1;-1,1521;-1;-1,,,,,425.125578229,6093.755999999999,0:,,,,,,,,0
11111,BasicRequest,1,46680,46680,1174;-1;-1,8245;-1;-1,,,,,479.62274424000003,7308.791,0:,,,,,,,,0
11115,BasicRequest,1,46680,46680,1498;-1;-1,6500;-1;-1,,,,,1806.4780823590002,28927.072,0:,,,,,,,,0
11116,BasicRequest,1,46680,46680,1498;-1;-1,1174;-1;-1,,,,,792.253047934,11258.323,0:,,,,,,,,0
11117,BasicRequest,1,46680,46680,8523;-1;-1,1174;-1;-1,,,,,221.852374978,2541.6620000000003,0:,,,,,,,,0
11118,BasicRequest,1,46680,46680,1498;-1;-1,6141;-1;-1,,,,,991.915389808,14658.428,0:,,,,,,,,0
11125,BasicRequest,1,46680,46680,1558;-1;-1,2074;-1;-1,,,,,309.43657225100003,3884.8109999999997,0:,,,,,,,,0
10111,BasicRequest,1,44820,44820,10301;-1;-1,9641;-1;-1,,,,,658.726349715,8220.798999999999,0:t_wait:943.6466389701891;t_drive:912.9377418229997;fare:822,,,0.0,1.0,45763.64663897019,46706.58438079318,822.0,0
10101,BasicRequest,1,44760,44760,11447;-1;-1,4931;-1;-1,,,,,745.8538447649998,10857.542000000005,0:t_wait:1003.9294071910408;t_drive:775.8538447649989;fare:1085,,,0.0,12.0,45763.929407191026,46723.576461122044,1085.0,0
10283,BasicRequest,1,45120,45120,11447;-1;-1,4931;-1;-1,,,,,745.8538447649998,10857.542000000005,0:t_wait:643.9294071910554;t_drive:775.8538447649989;fare:1085,,,0.0,12.0,45763.929407191026,46723.576461122044,1085.0,0
10417,BasicRequest,1,45420,45420,4420;-1;-1,4931;-1;-1,,,,,517.267852529,7454.261,0:t_wait:756.3086085930408;t_drive:547.267852529003;fare:745,,,0.0,12.0,46176.30860859303,46723.576461122044,745.0,0
10255,BasicRequest,1,45060,45060,8245;-1;-1,955;-1;-1,,,,,600.057443575,9739.019,0:t_wait:1031.5632684121738;t_drive:630.0574435750023;fare:973,,,0.0,18.0,46091.56326841218,46721.62071198717,973.0,0
10119,BasicRequest,1,44820,44820,6011;-1;-1,4428;-1;-1,,,,,513.619714908,7563.732,0:t_wait:1193.903087942992;t_drive:714.4215152449979;fare:756,,,0.0,22.0,46013.903087943014,46728.32460318801,756.0,0
10163,BasicRequest,1,44880,44880,1521;-1;-1,8313;-1;-1,,,,,632.1131573880001,9308.164999999997,0:t_wait:966.1198975291409;t_drive:662.1131573879975;fare:930,,,0.0,24.0,45846.11989752918,46736.76221177117,930.0,0
10206,BasicRequest,1,45000,45000,7173;-1;-1,4428;-1;-1,,,,,528.724385438,6184.4529999999995,0:t_wait:1173.9123984630423;t_drive:558.7243854379994;fare:618,,,0.0,62.0,46173.91239846304,46732.63678390102,618.0,0
10326,BasicRequest,1,45240,45240,9377;-1;-1,9931;-1;-1,,,,,493.927983507,6048.525,0:t_wait:937.5657284160843;t_drive:523.9279835069974;fare:604,,,0.0,68.0,46177.56572841611,46701.493711923125,604.0,0
10514,BasicRequest,1,45600,45600,1973;-1;-1,4934;-1;-1,,,,,690.037074463,10863.274000000001,0:t_wait:143.71495016493282;t_drive:938.5166594539987;fare:1086,,,0.0,74.0,45743.71495016493,46682.2316096189,1086.0,0
10156,BasicRequest,1,44880,44880,9377;-1;-1,10914;-1;-1,,,,,754.459978207,12639.634,0:t_wait:747.5713091699727;t_drive:1072.2999674780003;fare:1263,,,0.0,87.0,45627.57130916998,46699.871276648,1263.0,0
10513,BasicRequest,1,45600,45600,605;-1;-1,10914;-1;-1,,,,,504.5693047,7233.052,0:t_wait:565.301971947978;t_drive:534.5693047000022;fare:723,,,0.0,87.0,46165.30197194798,46699.871276648,723.0,0
10351,BasicRequest,1,45300,45300,6011;-1;-1,8313;-1;-1,,,,,252.642380996,3178.282,0:t_wait:1060.9473041600722;t_drive:282.64238099600334;fare:317,,,0.0,91.0,46360.94730416006,46713.51787950804,317.0,0
10217,BasicRequest,1,45000,45000,4931;-1;-1,10186;-1;-1,,,,,450.60532763900005,6196.633999999999,0:t_wait:1197.3648341481385;t_drive:480.6053276390012;fare:619,,,0.0,95.0,46197.36483414816,46707.970161787154,619.0,0
10684,BasicRequest,1,45900,45900,605;-1;-1,10186;-1;-1,,,,,240.890316622,3230.4660000000003,0:t_wait:537.0798451651717;t_drive:270.89031662199704;fare:323,,,0.0,95.0,46437.07984516516,46707.970161787154,323.0,0
11128,BasicRequest,1,46740,46740,1498;-1;-1,8002;-1;-1,,,,,1107.806482253,16729.258,0:,,,,,,,,0
11130,BasicRequest,1,46740,46740,1498;-1;-1,5681;-1;-1,,,,,1206.6465947049996,19617.343,0:,,,,,,,,0
11136,BasicRequest,1,46740,46740,1174;-1;-1,4881;-1;-1,,,,,312.31935798500007,3909.2200000000003,0:,,,,,,,,0
11137,BasicRequest,1,46740,46740,4251;-1;-1,8313;-1;-1,,,,,527.310274383,6760.780000000001,0:,,,,,,,,0
11138,BasicRequest,1,46740,46740,1498;-1;-1,9377;-1;-1,,,,,807.2243550779999,10289.622,0:,,,,,,,,0
11141,BasicRequest,1,46740,46740,8357;-1;-1,11447;-1;-1,,,,,452.7076684049999,6169.11,0:,,,,,,,,0
11143,BasicRequest,1,46740,46740,1498;-1;-1,4307;-1;-1,,,,,1035.26655909,17202.838,0:,,,,,,,,0
