request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
2367,BasicRequest,1,28740,28740,11768;-1;-1,2944;-1;-1,,,,,2168.8537926907193,45237.902,0:,,,,,,,,0
2375,BasicRequest,1,28740,28740,11856;-1;-1,2944;-1;-1,,,,,2058.913984433926,44438.028000000006,0:,,,,,,,,0
2399,BasicRequest,1,28740,28740,11863;-1;-1,2944;-1;-1,,,,,2928.1677525266223,61943.695999999996,0:,,,,,,,,0
2533,BasicRequest,1,28740,28740,10914;-1;-1,2944;-1;-1,,,,,2798.795339299768,61920.47499999999,0:,,,,,,,,0
2763,BasicRequest,1,28740,28740,4894;-1;-1,2944;-1;-1,,,,,1239.880068256095,22319.216999999997,0:,,,,,,,,0
2851,BasicRequest,1,28740,28740,4807;-1;-1,2944;-1;-1,,,,,1845.4694829628374,42926.090000000004,0:,,,,,,,,0
2913,BasicRequest,1,28740,28740,4923;-1;-1,2944;-1;-1,,,,,2618.992266158972,62290.64500000001,0:,,,,,,,,0
1021,BasicRequest,1,27840,27840,2980;-1;-1,2944;-1;-1,,,,,444.3918710111103,7413.904,0:t_wait:450.3519598381572;t_drive:474.3918710111102;fare:741,,,0,4,28290.351959838154,28764.743830849256,741,0
1697,BasicRequest,1,27840,27840,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:t_wait:491.16076167535357;t_drive:543.3269872774181;fare:836,,,0,10,28331.16076167535,28874.487748952768,836,0
621,BasicRequest,1,27840,27840,10011;-1;-1,2944;-1;-1,,,,,590.4850718764126,11248.866000000002,0:t_wait:539.776793506302;t_drive:620.4850718764137;fare:1124,,,0,2,28379.776793506302,29000.261865382705,1124,0
1335,BasicRequest,1,27840,27840,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:t_wait:516.6024678743779;t_drive:545.5209331182377;fare:848,,,0,8,28356.602467874378,29118.648108517893,848,0
1353,BasicRequest,1,27840,27840,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:t_wait:516.6024678743779;t_drive:545.5209331182377;fare:848,,,0,8,28356.602467874378,29118.648108517893,848,0
357,BasicRequest,1,28740,28740,3007;-1;-1,2944;-1;-1,,,,,202.89709096773998,2855.8479999999995,0:t_wait:53.44844691560502;t_drive:232.89709096774095;fare:285,,,0,8,28793.448446915605,29118.648108517893,285,0
419,BasicRequest,1,28740,28740,3028;-1;-1,2944;-1;-1,,,,,100.0934860791131,1298.0140000000001,0:t_wait:248.55462243878355;t_drive:130.09348607911306;fare:129,,,0,8,28988.554622438784,29118.648108517893,129,0
1627,BasicRequest,1,27840,27840,6465;-1;-1,2944;-1;-1,,,,,529.3676136718705,8582.099,0:t_wait:531.0659696152652;t_drive:559.3676136718714;fare:858,,,0,9,28643.516067294815,29202.883680966686,858,0
1751,BasicRequest,1,27840,27840,2967;-1;-1,2944;-1;-1,,,,,566.7748615940052,9249.51,0:t_wait:580.4533852657623;t_drive:782.4302957009277;fare:924,,,0,9,28420.453385265762,29202.883680966686,924,0
809,BasicRequest,1,27840,27840,9939;-1;-1,2944;-1;-1,,,,,467.5412290086855,8034.595999999999,0:t_wait:452.31555883284454;t_drive:497.54122900868606;fare:803,,,0,3,28834.66422306175,29332.205452070437,803,0
855,BasicRequest,1,27840,27840,10053;-1;-1,2944;-1;-1,,,,,694.1199287876337,12039.505,0:t_wait:643.3474805987498;t_drive:848.8579714716834;fare:1203,,,0,3,28483.34748059875,29332.205452070437,1203,0
859,BasicRequest,1,27840,27840,10053;-1;-1,2944;-1;-1,,,,,694.1199287876337,12039.505,0:t_wait:643.3474805987498;t_drive:848.8579714716834;fare:1203,,,0,3,28483.34748059875,29332.205452070437,1203,0
599,BasicRequest,1,28740,28740,6832;-1;-1,2944;-1;-1,,,,,306.3295150961244,4342.722000000001,0:t_wait:306.9112783132223;t_drive:336.32951509612394;fare:434,,,0,0,29046.91127831322,29383.24079340934,434,0
543,BasicRequest,1,27840,27840,11009;-1;-1,2944;-1;-1,,,,,460.57952701732717,7053.793,0:t_wait:410.90415012044105;t_drive:490.57952701732574;fare:705,,,0,1,28976.780282437056,29467.359809454374,705,0
677,BasicRequest,1,27840,27840,10054;-1;-1,2944;-1;-1,,,,,704.233884521482,12170.767999999998,0:t_wait:631.1672917465803;t_drive:996.192517707801;fare:1217,,,0,1,28471.167291746577,29467.359809454374,1217,0
1179,BasicRequest,1,27840,27840,10077;-1;-1,2944;-1;-1,,,,,723.2542463094488,10942.675,0:t_wait:683.7305003670735;t_drive:753.2542463094505;fare:1094,,,0,5,28523.73050036708,29475.585492945702,1094,0
1199,BasicRequest,1,27840,27840,10838;-1;-1,2944;-1;-1,,,,,622.4261359876807,9141.320000000002,0:t_wait:951.3312536694684;t_drive:652.42613598768;fare:914,,,0,5,28823.159356958025,29475.585492945702,914,0
1229,BasicRequest,1,27840,27840,10088;-1;-1,2944;-1;-1,,,,,711.9079074528283,11705.564999999999,0:t_wait:847.9353870013983;t_drive:787.6501059443108;fare:1170,,,0,5,28687.935387001402,29475.585492945702,1170,0
51,BasicRequest,1,29580,29580,10862;-1;-1,2944;-1;-1,,,,,3502.150464120813,75477.82999999999,0:,,,,,,,,0
53,BasicRequest,1,29580,29580,10862;-1;-1,2944;-1;-1,,,,,3502.150464120813,75477.82999999999,0:,,,,,,,,0
1795,BasicRequest,1,29580,29580,10121;-1;-1,2944;-1;-1,,,,,4789.8315605008565,94075.264,0:,,,,,,,,0
2445,BasicRequest,1,29580,29580,11904;-1;-1,2944;-1;-1,,,,,3101.609117180117,67785.535,0:,,,,,,,,0
2513,BasicRequest,1,29580,29580,8031;-1;-1,2944;-1;-1,,,,,2680.0722280966793,57782.390000000014,0:,,,,,,,,0
2515,BasicRequest,1,29580,29580,8048;-1;-1,2944;-1;-1,,,,,3388.9783591740957,70504.88000000003,0:,,,,,,,,0
2575,BasicRequest,1,29580,29580,10555;-1;-1,2944;-1;-1,,,,,5703.602609115516,114936.13300000003,0:,,,,,,,,0
2665,BasicRequest,1,29580,29580,10655;-1;-1,2944;-1;-1,,,,,4016.987362615745,86100.40299999999,0:,,,,,,,,0
85,BasicRequest,1,29640,29640,9596;-1;-1,2944;-1;-1,,,,,1369.74343588103,28280.190000000002,0:,,,,,,,,0
103,BasicRequest,1,29640,29640,9596;-1;-1,2944;-1;-1,,,,,1369.74343588103,28280.190000000002,0:,,,,,,,,0
227,BasicRequest,1,29640,29640,9849;-1;-1,2944;-1;-1,,,,,1741.8524822744857,36200.952999999994,0:,,,,,,,,0
283,BasicRequest,1,29640,29640,9863;-1;-1,2944;-1;-1,,,,,1389.5427388420187,23804.447999999997,0:,,,,,,,,0
1973,BasicRequest,1,29640,29640,10232;-1;-1,2944;-1;-1,,,,,2200.7123993044484,39602.398,0:,,,,,,,,0
2157,BasicRequest,1,29640,29640,4085;-1;-1,2944;-1;-1,,,,,1526.8457267854053,25785.518000000004,0:,,,,,,,,0
2211,BasicRequest,1,29640,29640,6606;-1;-1,2944;-1;-1,,,,,1248.447962063315,22626.904,0:,,,,,,,,0
2447,BasicRequest,1,29640,29640,11895;-1;-1,2944;-1;-1,,,,,2876.677297682454,62881.68900000001,0:,,,,,,,,0
2891,BasicRequest,1,29640,29640,4951;-1;-1,2944;-1;-1,,,,,1799.5970441123773,32809.02099999999,0:,,,,,,,,0
3091,BasicRequest,1,29640,29640,5084;-1;-1,2944;-1;-1,,,,,2187.0206784455045,50223.59,0:,,,,,,,,0
1241,BasicRequest,1,27840,27840,10742;-1;-1,2944;-1;-1,,,,,769.3188525680392,13827.252,0:t_wait:729.9082138411395;t_drive:799.318852568038;fare:1382,,,0,6,28569.908213841143,29668.063909508088,1382,0
1245,BasicRequest,1,27840,27840,10742;-1;-1,2944;-1;-1,,,,,769.3188525680392,13827.252,0:t_wait:729.9082138411395;t_drive:799.318852568038;fare:1382,,,0,6,28569.908213841143,29668.063909508088,1382,0
1403,BasicRequest,1,28740,28740,3013;-1;-1,2944;-1;-1,,,,,592.6384329904115,9171.830999999998,0:t_wait:305.4254765176811;t_drive:622.6384329904104;fare:917,,,0,6,29045.425476517677,29668.063909508088,917,0
935,BasicRequest,1,28740,28740,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:t_wait:451.0058960502611;t_drive:481.262937992542;fare:594,,,0,15,29191.00589605026,29672.268834042803,594,0
1281,BasicRequest,1,27840,27840,9947;-1;-1,2944;-1;-1,,,,,734.4767280738959,12753.966999999997,0:t_wait:1098.967608177678;t_drive:764.4767280738961;fare:1275,,,0,7,28938.96760817768,29703.444336251578,1275,0
1135,BasicRequest,1,28740,28740,9947;-1;-1,2944;-1;-1,,,,,734.4767280738959,12753.966999999997,0:t_wait:198.96760817768154;t_drive:764.4767280738961;fare:1275,,,0,7,28938.96760817768,29703.444336251578,1275,0
1273,BasicRequest,1,28740,28740,9947;-1;-1,2944;-1;-1,,,,,734.4767280738959,12753.966999999997,0:t_wait:198.96760817768154;t_drive:764.4767280738961;fare:1275,,,0,7,28938.96760817768,29703.444336251578,1275,0
1525,BasicRequest,1,28740,28740,3009;-1;-1,2944;-1;-1,,,,,481.793148003865,7821.142,0:t_wait:481.8503716010746;t_drive:511.7931480038642;fare:782,,,0,16,29221.850371601075,29733.643519604935,782,0
1623,BasicRequest,1,28740,28740,6465;-1;-1,2944;-1;-1,,,,,529.3676136718705,8582.099,0:t_wait:531.0659696152652;t_drive:559.3676136718714;fare:858,,,0,17,29271.065969615265,29830.433583287137,858,0
1637,BasicRequest,1,28740,28740,6465;-1;-1,2944;-1;-1,,,,,529.3676136718705,8582.099,0:t_wait:531.0659696152652;t_drive:559.3676136718714;fare:858,,,0,17,29271.065969615265,29830.433583287137,858,0
423,BasicRequest,1,28740,28740,3028;-1;-1,2944;-1;-1,,,,,100.0934860791131,1298.0140000000001,0:t_wait:510.91639575405134;t_drive:130.09348607911306;fare:129,,,0,8,29838.912848518223,29969.006334597332,129,0
445,BasicRequest,1,28740,28740,10119;-1;-1,2944;-1;-1,,,,,363.8705370301306,4998.65,0:t_wait:778.1337395858209;t_drive:450.87259501151857;fare:499,,,0,8,29518.133739585817,29969.006334597332,499,0
2745,BasicRequest,1,27840,27840,5574;-1;-1,2944;-1;-1,,,,,1039.4712364939633,18511.566,0:t_wait:1047.7339736502254;t_drive:1069.4712364939624;fare:1851,,,0,13,28917.733973650218,29987.205210144173,1851,0
2785,BasicRequest,1,28740,28740,5910;-1;-1,2944;-1;-1,,,,,955.7713256717296,16839.322,0:t_wait:59.16931704027593;t_drive:1188.0358931039045;fare:1683,,,0,13,28799.169317040276,29987.205210144173,1683,0
2067,BasicRequest,1,27840,27840,4189;-1;-1,2944;-1;-1,,,,,894.5725002914795,17251.868,0:t_wait:893.2342861950783;t_drive:924.5725002914805;fare:1725,,,0,11,28733.234286195075,30000.377737542356,1725,0
1339,BasicRequest,1,28740,28740,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:t_wait:681.0916824423693;t_drive:545.5209331182377;fare:848,,,0,11,29454.85680442412,30000.377737542356,848,0
1465,BasicRequest,1,28740,28740,3015;-1;-1,2944;-1;-1,,,,,518.6047215876927,8531.738000000001,0:t_wait:681.7730159546554;t_drive:578.6047215876933;fare:853,,,0,11,29421.77301595466,30000.377737542356,853,0
2737,BasicRequest,1,27840,27840,4868;-1;-1,2944;-1;-1,,,,,1112.1662630528263,23921.561,0:t_wait:1135.8973674937806;t_drive:1142.1662630528263;fare:2392,,,0,12,28975.89736749377,30148.063630546592,2392,0
1093,BasicRequest,1,28740,28740,5712;-1;-1,2944;-1;-1,,,,,360.67434668337296,6278.558999999999,0:t_wait:1017.3892838632237;t_drive:390.6743466833723;fare:627,,,0,12,29757.389283863227,30148.063630546592,627,0
2873,BasicRequest,1,27840,27840,4814;-1;-1,2944;-1;-1,,,,,1457.4421252319858,32092.269999999997,0:t_wait:1000.1363138328779;t_drive:1487.4421252319844;fare:3209,,,0.0,14.0,28840.136313832863,30327.57843906484,3209.0,0
1805,BasicRequest,1,30360,30360,11361;-1;-1,2944;-1;-1,,,,,10356.277762101134,236014.168,0:,,,,,,,,0
769,BasicRequest,1,28740,28740,9939;-1;-1,2944;-1;-1,,,,,467.5412290086855,8034.595999999999,0:t_wait:1125.5563522421908;t_drive:497.54122900868606;fare:803,,,0.0,0.0,29865.55635224218,30363.097581250866,803.0,0
799,BasicRequest,1,29640,29640,9939;-1;-1,2944;-1;-1,,,,,467.5412290086855,8034.595999999999,0:t_wait:225.55635224217986;t_drive:497.54122900868606;fare:803,,,0.0,0.0,29865.55635224218,30363.097581250866,803.0,0
807,BasicRequest,1,29640,29640,9939;-1;-1,2944;-1;-1,,,,,467.5412290086855,8034.595999999999,0:t_wait:225.55635224217986;t_drive:497.54122900868606;fare:803,,,0.0,0.0,29865.55635224218,30363.097581250866,803.0,0
137,BasicRequest,1,30420,30420,9542;-1;-1,2944;-1;-1,,,,,7918.5845010050725,185097.272,0:,,,,,,,,0
2331,BasicRequest,1,30420,30420,11742;-1;-1,2944;-1;-1,,,,,6772.4568746825025,153860.717,0:,,,,,,,,0
2653,BasicRequest,1,30420,30420,12072;-1;-1,2944;-1;-1,,,,,8128.944908835368,176080.76399999997,0:,,,,,,,,0
159,BasicRequest,1,30480,30480,9669;-1;-1,2944;-1;-1,,,,,5919.734299670254,98039.215,0:,,,,,,,,0
2031,BasicRequest,1,30480,30480,4034;-1;-1,2944;-1;-1,,,,,5608.20359275342,132074.10799999998,0:,,,,,,,,0
2295,BasicRequest,1,30480,30480,11629;-1;-1,2944;-1;-1,,,,,5401.083258980414,128141.50300000004,0:,,,,,,,,0
2567,BasicRequest,1,30480,30480,10522;-1;-1,2944;-1;-1,,,,,3385.509266847994,71545.95,0:,,,,,,,,0
2695,BasicRequest,1,30480,30480,12127;-1;-1,2944;-1;-1,,,,,4202.746489280154,93701.23200000002,0:,,,,,,,,0
2955,BasicRequest,1,30480,30480,8895;-1;-1,2944;-1;-1,,,,,3959.028422079638,89925.00900000002,0:,,,,,,,,0
127,BasicRequest,1,30540,30540,10948;-1;-1,2944;-1;-1,,,,,1879.460688188873,39049.079,0:,,,,,,,,0
129,BasicRequest,1,30540,30540,10948;-1;-1,2944;-1;-1,,,,,1879.460688188873,39049.079,0:,,,,,,,,0
1819,BasicRequest,1,30540,30540,3236;-1;-1,2944;-1;-1,,,,,2092.667968889259,47831.43,0:,,,,,,,,0
1849,BasicRequest,1,30540,30540,3139;-1;-1,2944;-1;-1,,,,,2558.845856798879,47998.47900000001,0:,,,,,,,,0
1899,BasicRequest,1,30540,30540,7459;-1;-1,2944;-1;-1,,,,,2499.7844636262903,53472.622,0:,,,,,,,,0
2087,BasicRequest,1,30540,30540,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.595999999998,0:,,,,,,,,0
2099,BasicRequest,1,30540,30540,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.595999999998,0:,,,,,,,,0
2437,BasicRequest,1,30540,30540,12514;-1;-1,2944;-1;-1,,,,,2709.216881585987,60457.19000000001,0:,,,,,,,,0
2535,BasicRequest,1,30540,30540,10914;-1;-1,2944;-1;-1,,,,,2798.795339299768,61920.47499999999,0:,,,,,,,,0
2679,BasicRequest,1,30540,30540,10660;-1;-1,2944;-1;-1,,,,,2962.170951590587,66860.97200000001,0:,,,,,,,,0
2897,BasicRequest,1,30540,30540,6535;-1;-1,2944;-1;-1,,,,,1484.9099249561252,33132.285,0:,,,,,,,,0
2951,BasicRequest,1,30540,30540,5038;-1;-1,2944;-1;-1,,,,,3396.969536730344,72392.84600000002,0:,,,,,,,,0
911,BasicRequest,1,29640,29640,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:t_wait:451.0058960502611;t_drive:481.262937992542;fare:594,,,0,2,30091.00589605026,30572.268834042803,594,0
957,BasicRequest,1,29640,29640,2998;-1;-1,2944;-1;-1,,,,,454.80925700631,6894.3820000000005,0:t_wait:461.0840400046909;t_drive:484.80925700630905;fare:689,,,0,3,30101.084040004684,30585.89329701098,689,0
2215,BasicRequest,1,28740,28740,4078;-1;-1,2944;-1;-1,,,,,977.2606472684814,18524.007999999998,0:t_wait:977.9008660558575;t_drive:1007.260647268482;fare:1852,,,0,19,29717.900866055854,30798.87932865579,1852,0
2041,BasicRequest,1,29640,29640,4189;-1;-1,2944;-1;-1,,,,,894.5725002914795,17251.868,0:t_wait:234.30682836431515;t_drive:924.5725002914805;fare:1725,,,0,19,29874.306828364315,30798.87932865579,1725,0
405,BasicRequest,1,29640,29640,2947;-1;-1,2944;-1;-1,,,,,118.79894473000365,1577.61,0:t_wait:97.23779911033853;t_drive:148.7989447300024;fare:157,,,0,1,30721.10654087052,30869.905485600524,157,0
547,BasicRequest,1,29640,29640,11009;-1;-1,2944;-1;-1,,,,,460.57952701732717,7053.793,0:t_wait:410.90415012044105;t_drive:536.5735312761535;fare:705,,,0,1,30333.331954324374,30869.905485600524,705,0
757,BasicRequest,1,29640,29640,9933;-1;-1,2944;-1;-1,,,,,580.7911487421479,9075.622,0:t_wait:459.9109256302436;t_drive:689.5839135028;fare:907,,,0,1,30099.91092563024,30869.905485600524,907,0
1217,BasicRequest,1,29640,29640,10085;-1;-1,2944;-1;-1,,,,,513.6480541870769,7918.483,0:t_wait:607.4646666528024;t_drive:622.440818947729;fare:791,,,0,1,30247.4646666528,30869.905485600524,791,0
2267,BasicRequest,1,28740,28740,4091;-1;-1,2944;-1;-1,,,,,1072.6926418309508,16879.046000000002,0:t_wait:1071.3704344777761;t_drive:1102.6926418309522;fare:1687,,,0,20,29811.370434477776,30944.06307630873,1687,0
1649,BasicRequest,1,29640,29640,6465;-1;-1,2944;-1;-1,,,,,529.3676136718705,8582.099,0:t_wait:744.695462636857;t_drive:559.3676136718714;fare:858,,,0,20,30384.695462636857,30944.06307630873,858,0
3061,BasicRequest,1,28740,28740,5130;-1;-1,2944;-1;-1,,,,,1363.4569196772527,25690.742999999995,0:t_wait:968.2262958758038;t_drive:1393.4569196772536;fare:2569,,,0,21,29708.226295875796,31228.84781283981,2569,0
1723,BasicRequest,1,29640,29640,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:t_wait:1045.5208255623838;t_drive:543.3269872774181;fare:836,,,0,21,30685.52082556239,31228.84781283981,836,0
3059,BasicRequest,1,29640,29640,5130;-1;-1,2944;-1;-1,,,,,1363.4569196772527,25690.742999999995,0:t_wait:68.22629587580013;t_drive:1520.6215169640018;fare:2569,,,0,21,29708.226295875796,31228.84781283981,2569,0
2655,BasicRequest,1,31320,31320,12009;-1;-1,2944;-1;-1,,,,,8141.011384722735,188389.271,0:,,,,,,,,0
191,BasicRequest,1,31380,31380,7365;-1;-1,2944;-1;-1,,,,,4830.593683212597,93055.69100000002,0:,,,,,,,,0
297,BasicRequest,1,31380,31380,9907;-1;-1,2944;-1;-1,,,,,3458.5202320866074,74845.087,0:,,,,,,,,0
1913,BasicRequest,1,31380,31380,3308;-1;-1,2944;-1;-1,,,,,3881.662140166199,89028.426,0:,,,,,,,,0
2325,BasicRequest,1,31380,31380,7898;-1;-1,2944;-1;-1,,,,,3709.031578400536,82123.459,0:,,,,,,,,0
2425,BasicRequest,1,31380,31380,11880;-1;-1,2944;-1;-1,,,,,3277.065204522892,65053.197,0:,,,,,,,,0
2683,BasicRequest,1,31380,31380,9215;-1;-1,2944;-1;-1,,,,,4854.739523793225,107485.43900000001,0:,,,,,,,,0
2703,BasicRequest,1,31380,31380,12113;-1;-1,2944;-1;-1,,,,,4934.237766863865,105777.47900000004,0:,,,,,,,,0
2707,BasicRequest,1,31380,31380,10694;-1;-1,2944;-1;-1,,,,,6520.968887819481,155506.58000000002,0:,,,,,,,,0
2929,BasicRequest,1,31380,31380,4967;-1;-1,2944;-1;-1,,,,,4279.5620246412855,97218.31,0:,,,,,,,,0
2953,BasicRequest,1,31380,31380,8895;-1;-1,2944;-1;-1,,,,,3959.028422079638,89925.00900000002,0:,,,,,,,,0
1477,BasicRequest,1,29640,29640,3019;-1;-1,2944;-1;-1,,,,,439.43494444097416,6817.544000000001,0:t_wait:1193.367700159739;t_drive:469.4349444409745;fare:681,,,0.0,0.0,30833.367700159735,31419.17809874098,681.0,0
1479,BasicRequest,1,29640,29640,3019;-1;-1,2944;-1;-1,,,,,439.43494444097416,6817.544000000001,0:t_wait:1193.367700159739;t_drive:469.4349444409745;fare:681,,,0.0,0.0,30833.367700159735,31419.17809874098,681.0,0
1503,BasicRequest,1,30540,30540,3009;-1;-1,2944;-1;-1,,,,,481.793148003865,7821.142,0:t_wait:367.38495073711965;t_drive:511.7931480038642;fare:782,,,0.0,0.0,30907.38495073712,31419.17809874098,782.0,0
2113,BasicRequest,1,28740,28740,4149;-1;-1,2944;-1;-1,,,,,1186.9811788127922,18690.023999999998,0:t_wait:1185.0102422075652;t_drive:1216.9811788127918;fare:1869,,,0.0,18.0,29925.01024220756,31415.482760902163,1869.0,0
2133,BasicRequest,1,28740,28740,4149;-1;-1,2944;-1;-1,,,,,1186.9811788127922,18690.023999999998,0:t_wait:1185.0102422075652;t_drive:1216.9811788127918;fare:1869,,,0.0,18.0,29925.01024220756,31415.482760902163,1869.0,0
1377,BasicRequest,1,30540,30540,3013;-1;-1,2944;-1;-1,,,,,592.6384329904115,9171.830999999998,0:t_wait:252.84432791175277;t_drive:622.6384329904104;fare:917,,,0.0,18.0,30792.844327911753,31415.482760902163,917.0,0
1385,BasicRequest,1,30540,30540,3013;-1;-1,2944;-1;-1,,,,,592.6384329904115,9171.830999999998,0:t_wait:252.84432791175277;t_drive:622.6384329904104;fare:917,,,0.0,18.0,30792.844327911753,31415.482760902163,917.0,0
77,BasicRequest,1,31440,31440,10756;-1;-1,2944;-1;-1,,,,,1595.7211047148517,32326.403,0:,,,,,,,,0
87,BasicRequest,1,31440,31440,9596;-1;-1,2944;-1;-1,,,,,1369.74343588103,28280.190000000002,0:,,,,,,,,0
211,BasicRequest,1,31440,31440,9874;-1;-1,2944;-1;-1,,,,,1680.4337666304505,34745.75199999999,0:,,,,,,,,0
245,BasicRequest,1,31440,31440,10907;-1;-1,2944;-1;-1,,,,,1895.071123985063,38421.545999999995,0:,,,,,,,,0
281,BasicRequest,1,31440,31440,9863;-1;-1,2944;-1;-1,,,,,1389.5427388420187,23804.447999999997,0:,,,,,,,,0
1767,BasicRequest,1,31440,31440,6323;-1;-1,2944;-1;-1,,,,,inf,inf,0:,,,,,,,,0
1777,BasicRequest,1,31440,31440,6323;-1;-1,2944;-1;-1,,,,,inf,inf,0:,,,,,,,,0
1841,BasicRequest,1,31440,31440,3171;-1;-1,2944;-1;-1,,,,,2077.248750078596,41268.163,0:,,,,,,,,0
2097,BasicRequest,1,31440,31440,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.595999999998,0:,,,,,,,,0
2151,BasicRequest,1,31440,31440,4085;-1;-1,2944;-1;-1,,,,,1526.8457267854053,25785.518000000004,0:,,,,,,,,0
