,operator_id,vehicle_id,final_soc,final_node_index,final_time
0,0,0,0.6279102745573352,1174,30.0
1,0,1,0.7064328089709169,4074,723.5674502930342
2,0,2,0.8659287019200644,8357,468.2183959599788
3,0,3,0.6233052021952614,677,0.0
4,0,4,0.48198481097430745,10301,0.0
5,0,5,0.4236692737962747,3562,0.0
6,0,6,0.5627311476780144,1521,0.0
7,0,7,0.4567774858507691,5681,30.0
8,0,8,0.8450065108355633,1608,0.0
9,0,9,0.8619463051078368,5199,0.0
10,0,10,0.737567576163732,5311,1455.7219026810053
11,0,11,0.5378670253008008,887,0.0
12,0,12,0.5126603971917931,11447,297.60071547298867
13,0,13,0.5638606326052212,9377,388.9273590800003
14,0,14,0.681232914676452,8002,0.0
15,0,15,0.7562686242090731,3160,350.078005169009
16,0,16,0.8181369736083617,1608,0.0
17,0,17,0.4922043453215162,5410,591.6678226459771
18,0,18,0.7446879224818418,5106,0.0
19,0,19,0.5678083443150471,8002,2289.4827822370135
20,0,20,0.6127092887821989,7547,942.4642952198919
21,0,21,0.45243448721463453,10914,282.8004233709944
22,0,22,0.475429143277121,6500,0.0
23,0,23,0.6168826724484177,11010,1476.2604075400013
24,0,24,0.5861430809773188,10186,325.8968005580391
25,0,25,0.5443959728697244,223,0.0
26,0,26,0.6738143309633515,8210,0.0
27,0,27,0.7668186870862086,4994,0.0
28,0,28,0.7313793831157105,4420,2153.769518833011
29,0,29,0.6583760392865406,1521,242.6235711169429
30,0,30,0.7021051363954375,5238,0.0
31,0,31,0.6328207307169881,4955,0.0
32,0,32,0.6326832031996721,4994,0.0
33,0,33,0.4790742067020226,4541,270.1275574899628
34,0,34,0.559595023227567,887,0.0
35,0,35,0.7695874618701836,7547,0.0
36,0,36,0.883581364424792,4994,0.0
37,0,37,0.4686972418821528,7899,0.0
38,0,38,0.42677398179374654,5881,0.0
39,0,39,0.6345779516728834,7899,0.0
40,0,40,0.474172049457098,3699,143.1478638680419
41,0,41,0.7051129918089175,5106,0.0
42,0,42,0.7465751995624921,4994,302.07266841307865
43,0,43,0.8570173788234079,10159,0.0
44,0,44,0.474389967874014,11447,0.0
45,0,45,0.8921225848881076,7547,0.0
46,0,46,0.7241493910639627,4994,0.0
47,0,47,0.8625353865910408,11447,0.0
48,0,48,0.7232905189240875,7899,0.0
49,0,49,0.8373787626739704,1521,0.0
50,0,50,0.6466243204311594,1521,0.0
51,0,51,0.4691433557792328,955,601.1464313559991
52,0,52,0.7485525826148196,11010,0.0
53,0,53,0.7529562763333275,8658,0.0
54,0,54,0.7692584074517418,2420,0.0
55,0,55,0.4439184250271604,4994,0.0
56,0,56,0.8907274631463314,4994,0.0
57,0,57,0.48510846142742586,10159,0.0
58,0,58,0.7724697315850122,7547,0.0
59,0,59,0.7669458726388845,7899,0.0
60,0,60,0.9128802314158472,7173,668.7981580490014
61,0,61,0.6947998863343247,5255,0.0
62,0,62,0.470083977396531,7899,0.0
63,0,63,0.9016631966099355,4955,324.52342875990144
64,0,64,0.6931322046984505,8210,0.0
65,0,65,0.7272258060373779,10159,0.0
66,0,66,0.7279170196725239,10159,0.0
67,0,67,0.9053306961584919,5106,0.0
68,0,68,0.6088494683239484,5881,0.0
69,0,69,0.8143658443432285,1608,0.0
70,0,70,0.5477487497698913,10186,0.0
71,0,71,0.7775875333592833,677,0.0
72,0,72,0.8090863320171089,6141,30.0
73,0,73,0.6018196150304823,11447,0.0
74,0,74,0.5556621837360748,1174,995.8468302619876
